"s.3"	"s.4"	"s.17"	"s.21"	"s.32"	"s.36"	"s.44"	"s.45"	"s.48"	"s.53"	"s.59"	"s.72"	"s.77"	"s.81"	"s.116"	"s.118"	"s.122"	"s.159"	"s.167"	"s.192"	"s.206"	"s.232"	"s.259"	"s.267"	"s.273"	"s.277"	"s.290"	"s.309"	"s.332"	"s.344"	"s.347"	"s.373"	"s.380"	"s.385"	"s.388"	"s.395"	"s.398"	"s.402"	"s.410"	"s.412"	"s.413"	"s.416"	"s.417"	"s.418"	"s.426"	"s.434"	"s.453"	"s.458"	"s.459"	"s.464"	"s.468"	"s.470"	"s.471"	"s.477"	"s.479"	"s.482"	"s.485"	"s.494"	"s.498"	"s.501"	"s.505"	"s.512"	"s.514"	"s.515"	"s.520"	"s.526"	"s.533"	"s.537"	"s.543"	"s.550"	"s.553"	"s.563"	"s.570"	"s.579"	"s.581"	"s.584"	"s.590"	"s.591"	"s.598"	"s.605"	"s.614"	"s.621"	"s.626"	"s.627"	"s.628"	"s.630"	"s.631"	"s.632"	"s.635"	"s.638"	"s.641"	"s.642"	"s.655"	"s.657"
"prt2756"	-1.31166307184147	0.212323141864048	-0.561805567582371	2.12796382032208	2.86352565307752	-3.2119088165128	-1.76303635235723	3.54995952349375	2.92104931696666	-1.02814513027253	2.32626651707156	4.27514079762264	3.50338885488735	5.37478491072418	-2.98207332859072	NA	1.96256187863756	-0.645219485460206	NA	0.665463621358827	2.60838672484736	1.01194848329911	8.36534065432141	4.8721946042511	0.96863900268702	NA	NA	3.11230782419867	4.28242460294203	2.22477041697401	0.398602777025478	1.75373210432127	NA	3.45040619301712	NA	3.5482121780123	3.02714903749068	3.51409452853073	NA	-0.692605818917044	0.945048042500335	6.82943944049928	4.82059010859771	4.22586060718172	-0.96192294610447	2.94338098595947	2.97801272497456	0.737323756185669	0.411554865020153	2.11179290169242	0.314058017360218	5.59501999721189	2.02081559244295	-0.262711895843691	8.18925101019412	8.30680486522775	5.22637627052172	6.30680549892255	0.357959843919142	2.09104384166697	0.87865788636288	1.26628320782502	5.68805339571859	3.23608754264659	5.28986288857315	NA	0.434056452113645	NA	NA	2.25318854924674	1.41144312570453	NA	5.56040388627343	2.28586461118278	3.51432675770869	6.05061486333513	NA	NA	NA	2.83191303904741	2.5220359080329	-0.173650877886935	3.9724860433892	3.41366775330694	2.9873456320649	2.19567711409206	2.56859802738341	2.85084081750743	0.471639972456591	8.10263810042378	-2.85972538858935	3.54473248662234	4.66195414976383	3.70648192527689
"prt2757"	-1.8258146458981	0.327700597359381	-2.59822830943957	NA	1.35841938118959	-0.881717081907592	2.11898344710593	-1.85819736649214	5.41571331567926	0.266459695425017	-2.14006356554586	-0.186535925869834	1.03580415602909	-2.54245377523648	-1.56566007316904	-0.761757158517195	-4.2160354784483	NA	-0.120508270893251	1.49233380281467	-2.16541119961264	NA	0.802754421911575	2.97237167610089	3.28798966164709	-2.16366382349457	-1.4911028693455	NA	-0.529383606574333	-1.04677552473264	-1.98166015417899	-0.449716462653778	-0.331395852499323	NA	NA	NA	-2.66055303653934	0.765885078796904	-0.410308728583569	-0.0353692317635377	1.29679779260487	-2.54836094318563	4.13773340434591	-1.27431451583686	0.161513867537757	2.4373489452268	0.587508736340262	-1.36404422052789	-0.268712951347935	1.33267480037227	1.65584188297332	-1.14672483426057	1.61566630457008	1.37975365282361	NA	-1.31487900974327	1.30801971146873	-2.12263069620921	-1.78433597433472	-1.86943475453294	3.6722431052809	1.6518989471355	-1.03623163337938	NA	NA	NA	-0.839846904530027	-3.17335193622348	-0.925191087384537	-1.65000258930959	0.244976970873877	2.05636322844056	0.000646627532759458	0.58758813021172	-2.54408047864952	0.449418638009671	-3.86673636703673	-0.578611814388423	-1.0558391262702	1.01243898836806	0.200229363005951	-2.53861212402347	-0.134112153327625	NA	-0.175671964192371	NA	1.89822557691583	1.27573381929076	2.68039277871633	-1.40428580752837	1.84482691505561	-0.366782564466497	-0.40218513873942	-2.07471769914594
"prt2758"	0.218241024805034	-0.597110012442719	0.211652716388467	0.37877142096624	-0.900513092499451	0.206706239643544	0.0884817993385545	-1.47889583648052	NA	-0.119594067412999	-1.08658705082377	-0.585827633412214	-0.412217661018088	-0.874585135234715	1.02912998241732	-1.14384082794674	-0.274731255919373	-1.38214775241321	NA	NA	-1.84673642096852	-0.402091466563841	0.0842485159196652	-0.393734520505191	-0.359061458063595	0.783358880569454	NA	0.293380139086556	-0.274421349806234	-0.27704030205223	0.0865580404366781	-0.432000702285109	-0.522769288892726	-0.331203605931786	NA	-1.19850365633928	-0.195244896778813	-0.766351081462273	-0.901114943094411	-1.55535094894492	-0.402797397385616	-0.151782727719356	0.584071798564712	-0.19558869173588	NA	0.496099724631547	0.0683047397033238	-1.50857497922582	0.420155612890411	NA	0.549323820771619	-1.25054828473705	-0.209909354559624	-1.62867301424229	-1.04692650771502	-0.695844032881396	-0.58662181494101	NA	0.337935831613512	NA	0.220842500234429	-1.08860153239368	0.149518126999053	-0.889426677269662	-0.0515491351062218	-0.39084214321255	0.49318837290013	0.430223593887098	-0.977220204810183	1.00387686771661	-1.20802734089571	-1.44845609629327	-0.982900405328693	1.90890662991019	0.0809050645863888	-0.732543456046182	NA	1.11964917307896	-0.0291269336101893	0.0210148607930946	0.429974538284876	0.0600332894779849	-0.463196783167821	-0.403197663391108	-0.770185394364256	0.378588146248777	0.487182567409425	-2.11392307598683	-0.451423998234274	-0.949191390349798	1.65791468414498	-0.791801244345772	0.504289581262303	-0.864525467375163
"prt2759"	1.94555346576092	4.22412448104047	4.43222929784888	3.46551422879433	2.64231959087434	1.40936205933522	2.50459883454057	6.0165305604175	NA	1.31282156578664	-2.5737601465988	2.3860701128523	1.73348307800622	3.22181651314974	1.9497164072659	3.89884449454058	3.0462837737122	1.36061604447233	NA	0.377143218170796	3.65545380119255	3.84374044063158	3.19277398730385	NA	-1.6475054052872	-2.10177485683056	1.48256822339989	-2.26332864997268	5.05105550447579	9.23103529841455	NA	NA	NA	-0.793150633759071	3.88710539457673	1.21573129539613	NA	2.54818247590331	0.622926036634359	1.25599636792669	2.21083916833246	3.71870551553002	2.81766837761801	3.33748825849233	2.26342331518448	2.61797842171104	1.83095696490915	1.96705507104555	0.770291022290629	2.13662520865863	5.04480059131654	2.66160253781586	-0.968655928845502	2.85516116470773	0.804263551370378	3.01541650665881	NA	3.45945426544602	3.21003212933558	1.98975064167645	0.147855534374624	0.261120505803477	2.4589723746637	1.17437361689355	2.21593747991357	3.18370616082086	-0.906583480807797	NA	-0.0484749523225581	2.84671443979947	0.371646726121737	1.93234960115821	1.53489858085505	NA	-1.09069465749497	0.344071514827474	1.83062563508036	3.28538498797497	-1.94252590922114	0.945593022711085	1.36312110902307	1.97669275522472	4.35646997857524	2.39103525943653	3.6115515565759	6.10538561186636	1.43515130815895	-2.0709327891067	5.04969186606782	4.43305243496963	NA	2.73037062935487	4.1122442652115	-0.147088397035186
"prt2760"	NA	2.79225462576014	2.60861257420797	3.7275051030539	3.47094609423519	3.38929180688457	3.09245785858394	1.71934083823794	2.77598373397199	NA	2.53301181421338	2.45449261516546	2.57069022520961	4.59736888021898	2.56754245070554	3.41795322073552	NA	3.15034372546227	3.65279394627963	2.56745145318318	2.41207306674255	4.34399564144918	2.91757913513988	4.38178083901915	3.86306990446454	NA	NA	2.57075325499298	5.02676580295961	3.47304213308823	2.57513363268859	NA	4.47984758810644	3.51376308655424	4.07128457289817	2.22538735206781	1.97104034613763	3.26102453110834	2.36220566339944	3.89682865934481	4.44921013999723	2.14447509071377	NA	1.87045918873396	4.22199843132279	1.46694473413502	NA	1.89589564719204	3.16361775732711	NA	NA	3.30784366550156	4.29064402724859	2.25380035906466	1.29707509959113	NA	3.60440353125436	2.7646057482119	5.23726062070499	NA	2.89478534531358	4.70972010944108	3.5253230860041	1.80881893665885	3.37441826934139	3.98207004032414	4.22038563458845	2.14574324590394	4.89068700453713	2.45705486422019	2.71067055624215	4.29249189723054	3.2112918199312	NA	4.46385096310725	1.13956896657011	2.89826052730711	2.62454094019265	4.90469533436175	2.01686074054336	3.13049168301503	4.09525368093506	3.923297837626	4.55707009077616	3.40522294467701	4.94682843594335	2.1553390885099	3.37027976353809	1.88797091330148	NA	2.64393063026121	4.47715455281094	2.10733256645203	3.3130673171979
"prt2761"	-1.76579244993457	-2.56612476204787	-1.77449783916665	NA	-3.97287922801404	-1.22875586848529	-2.18833790544711	-2.62214907002453	-2.51140585218741	-3.50995513973441	-4.42902517894392	NA	-0.849120353814535	1.26073267822242	-1.84207529348623	-2.03312642050855	-0.0454562270454063	-2.01212822017668	NA	NA	-2.97517141344102	-4.11790135513559	-5.09526950942244	NA	-2.86456263185554	-0.347194275715862	-3.95123700310428	-3.02862646202471	NA	NA	-1.88686719248146	NA	-1.77555528897471	-2.65730134157839	-3.19090018230143	-2.63537426751434	-4.07546726982011	NA	NA	-1.95347439434146	-1.72367383322799	-4.02729375116479	NA	NA	NA	NA	NA	NA	-1.24917856425266	NA	NA	-1.90022317895297	-3.99297216118652	-2.06401884053695	-2.25838609115657	-3.12889655968634	NA	NA	-2.67648910582776	NA	-3.72089935348878	-4.79937946860768	-2.76879204118275	-1.83329489260451	-1.1965685305912	-4.2683403560156	NA	-2.97143631091039	-0.652966546558848	-1.73164108634362	-0.994415076708604	-2.50617421636847	NA	NA	0.0853043764016492	-3.40178490048547	-2.43823623041066	NA	NA	NA	-3.70819046979421	-3.23346097873912	-1.17964499288116	NA	-1.21363800045623	-0.554237527202258	-1.03039253735887	-1.34351037325659	-2.11448162884878	NA	-1.42539858488549	NA	-2.81977770515555	-3.53689243407866
"prt2762"	3.00855236356037	8.2170526405423	7.89546056038503	7.23693202373697	3.14775813455048	5.69818575737823	6.90977656847174	3.56623281713985	5.68534228518053	6.38292090875689	5.11070078200432	NA	6.35513318565925	7.61870175470835	4.52010617721858	6.01467572706148	2.71380041523919	6.70972224212257	5.46116594495285	6.08734853737964	5.6181038223778	7.14895351086095	4.06377719436654	NA	6.65758771609365	4.62052097682971	5.61611329493729	5.00473989369067	5.64806789889992	4.42078360602325	2.25989409245313	7.07146909844283	5.25961600363413	5.64893110135052	2.81115623392262	6.64023396214928	8.8106750857325	8.20630450245145	5.86171908460282	NA	6.22497227449616	NA	1.30640279616907	5.23066468976843	NA	NA	4.95006559855323	4.65343513926381	4.59424808957681	3.06185922773915	5.63096601304448	4.5916882041142	5.60626628620491	7.77660965217147	6.68154740909759	5.30124200721122	5.64656689864857	7.6147858316225	6.3787599765716	2.24006168250893	4.77750908619541	4.69975034749447	4.50992323108012	5.99093702816377	7.99706694736143	7.01386975211858	7.51824360679061	2.50826704260351	4.46038144836911	NA	4.8016376198546	8.02528070984674	4.44321796368666	6.22917053026926	6.16519875708235	NA	3.90087001341382	7.77063268010096	6.66215911736335	4.77004106699046	6.16268015577211	NA	8.37029288771146	5.48531070681715	5.92424744988644	7.17586220075513	5.54484631027465	4.69819595467598	3.08230786483717	6.46533832050112	NA	2.60764871537814	3.35149266619548	5.32960031491866
"prt2763"	-2.86409593615172	2.33766592359973	-0.786555745855259	5.36809882545927	-5.51657325048642	5.24957001149099	2.92526723364115	NA	NA	2.80426324575271	NA	2.45170048210746	-0.170389188457243	4.95181049569641	3.11020194501649	-0.626717359094934	-0.795776574625988	4.01148298059091	-2.2009536612022	0.559307079812868	-0.370005861226607	NA	-1.02390734758545	-0.92095243699074	1.48409835250339	2.03996870511299	-0.140028011944573	-0.734872140254223	-3.00104869115858	NA	NA	NA	-2.24150809097823	-0.791465117584661	NA	1.9862739234968	NA	-0.529509898441018	0.781124445829694	1.82589816840004	0.725623745104343	3.7642356524977	2.83554044854811	0.554266228539691	NA	4.34926776972555	1.89694098431832	1.64506557761951	NA	NA	-0.381113890991376	0.537349755907012	-1.36655451385905	NA	3.44914029358845	2.94504392830902	NA	4.90288330947233	-5.17242401614409	NA	1.06483860849208	NA	0.0276964757472913	-1.18327400400279	0.30057995740316	-1.06146271190686	1.68301096464751	-1.42118429151718	2.84271921535727	-3.55910139822353	6.42268019766439	-2.20695063589922	-0.779140023725471	NA	-0.696722488401952	-0.906646604477084	4.55744232405124	NA	4.34109799003652	-2.25331365320017	0.0459672133634633	NA	0.823859308572714	3.49525383606812	NA	NA	-3.51150674359801	1.6685884672661	1.54452086984294	-0.862849482614873	-3.12541804164249	NA	-1.88814321059996	-0.940270139409535
"prt2764"	-3.98248476288133	0.604136838544627	NA	-4.22469157738502	NA	-2.30010491461244	-1.71213812880855	-0.287041777695372	NA	NA	-3.99251832889494	0.737278651877495	NA	NA	NA	-5.9344697661311	-1.7775569650646	NA	NA	-2.44070804658384	-2.39140801477455	NA	NA	-2.92973392209779	NA	-4.45627260367649	-0.810304071384548	NA	NA	-0.861419833033505	-1.44421271067374	NA	-5.43797068117979	-1.7931384044283	-3.55467342471881	NA	NA	NA	NA	-0.883234605285846	NA	1.67024378736647	-1.81892568645207	-3.22099460730518	-0.0968792334458293	-0.926246897200771	NA	-1.68689421446268	-1.94725393913794	-1.91595882792093	0.70102553329564	1.67063192773404	-2.03429253203672	-1.04288883752941	-1.48603119495228	-0.849129144983221	-0.861237184067796	0.0917512730756715	NA	NA	NA	-3.82880123481772	NA	NA	NA	NA	0.58923965030748	-0.284052241599705	0.343821298737399	0.12798630934448	0.570881983075787	-0.850537171899616	NA	-3.38253886706556	NA	-0.394742945217915	-2.94620067013778	-2.75354398683639	NA	-2.91770686636847	-0.46486749861342	-2.26293906991193	NA	-3.10666473312121	NA	0.299945901714108	-1.4019542570418	-0.817469011046583	-5.1797993063825	-1.5880299714519	-1.21008624330663	NA	-2.06145768359758	-5.74983448903962
"prt2765"	-0.499116013751177	1.68394143406977	4.34426971710102	1.31351257490061	0.0933120886685239	NA	-0.649616231302876	0.838364263171612	NA	1.36122925278109	NA	2.11117529240119	2.31036846542146	-0.879426697201855	1.91320727052049	-0.113311420176895	1.17603655659258	-1.74866030739862	-0.155367447765186	-0.0448390482007557	1.55002673331661	-1.08902027971464	-1.81987523717289	1.1743961640707	-0.782664436811546	-1.50232871946759	1.61364731003222	0.919981663423349	0.504937923821826	-0.0665300102786233	2.30304988127526	-0.291239393191286	2.91294632635205	0.139276189339272	-0.0251850418993011	-0.686381841234366	NA	1.34323964581035	4.24598567267653	-0.446902913661277	1.17645853832512	0.762301570594444	-0.985795981333134	0.989133714221167	-1.30831988102746	-2.09741385756261	-0.589863134197625	NA	0.506679529852603	2.05921969351122	-1.33299204777537	0.784826125308499	-1.5720567136029	-1.06034336935147	0.290661126895561	0.793438664036718	1.82656743974769	-2.20522302702952	0.210538637185377	1.84762054367566	0.0233444638237114	-2.71231657625089	-1.95839042589595	-1.86179310028989	3.20821934539859	-1.32678301581779	0.216090137877926	NA	1.69387784290289	-1.26324586346322	1.40400109663994	-1.06445740085717	-0.502466275060335	NA	1.15281481982135	0.382117107140731	1.27925791343429	0.874303261728739	0.0726332649590224	-0.974055816069928	NA	0.442106867073885	2.33098242646509	-2.06836738216194	2.06817378832277	1.18298932817883	0.113821511681629	-1.30648124808696	1.73312213047657	1.01799188822053	-2.48353926239682	-1.85419226136654	-0.93321809032055	-1.86742929652547
"prt2766"	-0.846657528031078	-0.77975118374953	-0.379761220247662	-1.37810856064307	NA	-1.50048280285193	-2.29073943573928	-1.25275182196949	-0.602783439357499	NA	-2.2214532617618	-2.19759182517476	-2.16631156956842	-1.23153818643138	-0.538156396392112	0.321974621935364	NA	-2.24603440332615	NA	-2.33245716604812	-0.803518453581328	NA	NA	0.192961092799927	-1.10836788449471	-1.4652737940718	-3.53594770489068	-0.991417798455902	-1.22177311607514	NA	-1.00584706021859	-0.248730314897234	-2.63241526229621	-1.35542571238959	NA	-1.78450614829256	NA	0.169619132929744	-1.89592581327669	-0.921190366287382	-1.58305648257965	-2.58948577431668	-2.17268519769186	-0.395037532856367	-1.06178979993151	-1.022359308919	-1.41761502732411	-0.14211475367812	-0.00993585065602637	NA	-0.833331506140912	-0.67309153889334	NA	-2.25682669109641	0.0614530405181342	-1.94210287573741	NA	-0.367117613411032	1.0206749309364	-0.724846027178156	-1.1382576459421	NA	-1.11335875916025	-0.482553669711916	-2.26003574865691	-1.56796041087696	0.271618334415099	-0.694033990788647	-1.6471959445488	-1.2527679907015	-0.91777622039708	NA	-0.786957232945546	-2.56426040367885	-0.343963032297401	-1.9937228561768	-1.00695058072112	-0.173107343513442	-2.43000065759346	-2.98135972004249	-2.35792323338508	-3.24152940288601	-1.39422237511647	NA	NA	-1.08644498132763	-3.42099568705746	-2.78022621190356	-2.23186965267115	-0.985475534643293	-2.23234929355303	-2.47400844710995	-1.27381709858652	0.656514826826391
"prt2767"	4.87855023840511	5.57803420463036	4.38078506295675	4.91023706083952	3.59841610841628	2.26767222987659	4.47422162098083	4.02751835849916	NA	4.81749585153711	3.22680056050766	2.3767194141722	NA	2.99122339526042	4.17646024590918	4.149490869262	4.16972445517743	NA	4.87820530390819	4.32886153652689	7.46997566037766	4.43652904058504	2.72536908862903	3.95687343605767	4.23549461294993	3.35325286420576	3.25689104534876	5.75165266533409	3.26562407792001	4.07422484591365	3.29832960094769	3.84530846867222	4.08997058980991	NA	NA	3.58254877251473	NA	NA	NA	3.67404327109818	5.21379074897788	4.12828902216232	2.937102231648	3.48930784308819	NA	NA	NA	3.62275933080733	4.8131368259934	3.65540712082081	3.24000822490527	4.7030136671976	5.23142721320173	3.77831281313805	4.75017697582494	NA	4.7108429939943	4.45213651403782	3.73272092841025	5.84963549694301	3.22092380568191	4.04682155382289	NA	4.58075837801581	4.07440804170534	3.38510066756244	5.17283823602388	3.50582706143522	2.29776813515055	3.17312181310136	4.51000117756713	5.45442408275576	3.53402929921983	3.71061770398694	3.13963275256944	NA	3.84866523347478	4.35934714340296	3.47834630559854	4.28240682934704	5.18533948617275	4.33487732080354	3.50737795025945	5.67109016421689	4.16362236749496	4.29182863437489	3.6880233021765	3.97579377221695	4.23100094394145	4.01420778703293	2.9171500264247	3.71719874579566	5.69885139459954	NA
"prt2768"	-1.357579778998	0.639552789339824	NA	-0.164766920306094	-0.454639586821458	0.95045271620507	0.972276246530479	-1.87321223681241	0.249705236193675	0.904740822722528	NA	-0.0119991890485319	-1.68316804642375	1.33565885215239	0.751459121339598	0.370632075772137	0.571524243818733	-1.01102861343454	-1.7836394195595	-0.830423590483033	-0.0869702366206279	NA	0.132145489417529	-1.52507553472201	-2.37142554425811	0.254244306749206	NA	NA	-1.85289774340571	NA	0.566079935359698	0.507279091249225	1.27632479761359	0.711969650437821	2.78785583922158	-0.404842543004923	-1.13092255184494	-0.1138016843649	-0.453709369344937	-0.740915940141356	-0.217755770058689	NA	-0.798483577563527	0.507744616232567	0.156319067226301	0.422219047545424	0.626494766619384	-1.51191701451344	NA	-0.612173356816821	0.853655835507787	0.306608816178065	0.598133776212593	-1.47712140097511	-1.34449593613838	NA	-1.43775786376579	NA	-0.957976100653432	-2.18070434781707	-1.14637807492214	0.844228032477716	-0.759449589673151	-0.124742193787249	0.0445997645329328	-1.07467139037118	0.979693144442072	1.1320492278585	0.69868522802581	-1.77484845653775	-1.79237334443677	-0.254832693228667	1.29611191550546	0.166930121836798	-0.0310231340303467	-0.328336516401324	0.14482606113044	-0.630455338954302	-0.423700891023878	2.09028277500021	0.849525906322351	-1.79861704890944	NA	-0.234398381532673	-0.864253332525321	-0.699395300094584	NA	-2.1638058537044	0.2037994761695	1.16562911750389	-1.02431042284372	-0.550459498983333	NA	0.615344939467167
"prt2769"	1.88846777499329	NA	0.533995791395618	3.03384084860656	1.22180187219421	-0.344882196671151	NA	-0.586688237691314	0.293353420031215	1.82634969029724	0.38526239180275	-0.992614283194417	1.50842149318707	0.903472651060827	-0.0991126848569916	-1.61588646207394	0.969492095950494	4.11558935361964	0.538723455504706	1.84850558994972	3.22981607518914	3.12207259850738	1.98332402929999	-0.874521596645766	0.877343980157934	2.72456934822069	1.98567106077801	0.961626860042349	-0.0841490884349968	1.21399194843542	2.18982936020617	0.203253071481213	-0.751519575699467	2.32953532412789	1.97363524479357	NA	4.45839735701451	1.75188936690306	3.02181554056469	NA	0.61644683021428	0.780059296216568	NA	3.36649767901252	-0.217358572268505	0.942402191457314	0.0549320534183428	1.74844424447957	0.734108831417954	0.867936465655272	2.64519607041975	2.31192810018722	1.98376678985228	2.02948540107916	2.18407587042716	-0.487455728192099	0.279313154023807	1.63321481996776	0.103951706839934	0.872470912546768	0.546227221641035	2.22753407276298	1.6011836172601	NA	NA	NA	-0.677113898272955	1.28178699083591	NA	0.845456777562566	1.48108994417949	-1.47464821945246	3.07997154515665	3.5476488781336	2.54529712164151	4.22149760467129	0.832810670648648	3.86866484264194	2.30126363275322	-0.586425329450304	0.872195757488128	2.59425032151968	0.788791531993599	1.50322115388221	2.14131950447679	1.80857238235846	2.67962792351911	2.56862648554376	1.69400686785112	-0.465008804938824	-0.821119104372638	4.11975199123207	0.621322385661355	-0.0700715805509429
"prt2770"	-0.134087267124114	5.24358501303306	NA	6.09537784434083	-1.49443192126071	9.89247344728793	2.38538645676991	4.35477305590187	1.17867628975315	-0.519984876956908	5.49427236513917	4.17480811034144	NA	NA	-0.248043828445616	0.667519184869175	6.22474364967707	4.48846229429355	-3.60538267971386	2.45013609012596	2.93971130183726	-0.0496512067491732	-0.568075324174235	1.92112108184569	3.89100353868386	3.40986697935433	4.14701823848173	-1.72234149561197	-2.30041086416491	1.80395293106086	4.6958307676886	1.19243037026854	3.98441657346728	-1.19935382787286	1.76768822700539	-0.527276159079202	2.04575709802456	2.9116134564559	6.05802477423037	1.23483338312369	1.60705145222519	NA	3.3051341343172	0.480879784179311	2.38601957253188	4.12081737600358	NA	1.54499427896782	-1.28619084957892	2.37272352708972	4.2154913660338	4.29542906475064	2.81844475111424	3.83879595094033	0.992750589857786	7.33241210454436	6.99603294679537	3.86849937708969	-0.925812354104548	-2.17332141095288	2.75958179392865	1.67580921156948	0.291085239323032	6.66529119499926	4.09906322838484	-1.33094910866042	-0.587212896551061	3.52554474513635	1.7204014410997	4.04629938962744	4.6535693317897	NA	-0.377129807851976	2.71632101671644	2.8430445091545	6.28018898332984	NA	2.35294641446665	4.46672779977687	NA	-3.20479477076542	0.338118230894523	-0.550334327003542	6.15822284035505	5.21638390862338	2.60056190717583	2.63206866303623	-1.25859002646012	1.65545633226709	NA	-6.87133634730295	6.09188701565138	1.42931020219248	1.61891317056237
"prt2771"	-1.15425543105058	-0.112823442834316	-1.99582532198535	0.220746002676473	-1.18210055170911	NA	-1.30500268194577	-0.611183465628139	-3.06212513600814	-1.59476235154183	-1.17428760539113	-1.13433744940292	0.308385568480413	-1.08716157544385	-1.51824214657465	-3.9892543902232	NA	NA	-2.05775619295305	NA	-0.790475328497399	NA	-0.664535715922139	-1.54700729353039	0.0285715607563727	NA	NA	-1.49152261764276	-2.51621369456269	NA	-0.935928306758325	NA	NA	-1.26817884255321	-2.16101548918884	-1.82424283030871	-3.08903214295154	-1.80711588719566	-1.36110951495422	-1.85224975127202	NA	-1.45674323196409	-3.19579512889963	NA	NA	-1.46655068898155	-6.07397159148011	-2.0204007349534	-4.15285614446365	-2.17771437281956	NA	-2.59942721449524	-1.07842125316729	-0.811198397296716	NA	NA	-1.77136498590409	-2.3071945437862	NA	NA	-3.77405971956863	NA	NA	-4.32770070057899	-1.54715743647097	-0.977332698934899	NA	-2.58894026192313	-2.22702387290475	-1.94215456605041	-1.3427596433204	-1.2749407891254	-2.70731432690167	1.72072550068475	-2.73353918376373	-3.48689133694529	-3.1211135609876	-2.26082455383932	-2.56382818673297	-0.266364518319444	-0.254369324800599	-1.40556714187264	-0.299752616927171	-2.02997647630757	-1.76989033214926	NA	-1.29426482981159	-1.88020136328375	-2.79112106167313	-1.65495039266886	-3.06364186641896	-0.721159418859395	-0.830575516807751	-0.71763584067794
"prt2772"	2.15773200145796	NA	1.37297447134891	1.58779678816033	1.49155603280304	0.642746817496493	1.77608783996572	1.42947482964202	1.40912124250716	3.36708529020326	2.44272720989182	-0.0661219476125303	3.82420671641664	3.78540524254114	0.476791118545304	2.03707091735598	0.957991602011353	1.94539597452577	NA	0.796111784800937	0.830139221019731	-0.140125045574294	2.47076969548579	0.388151221473263	1.03042293504305	5.23718715426665	4.09896785538616	2.8125063086536	-0.478953037270829	2.21983041205815	3.2558642219107	3.02924727154781	-1.29358823602852	0.102526821051531	1.38201015968605	1.21902604054038	3.41395739141038	1.18957596834844	2.19858164912846	NA	4.88478658736128	3.98069502183486	0.978214667904501	1.47737203034284	2.80001535136406	0.809069410333386	1.05985252332316	NA	1.62351563772674	2.31169234152657	1.40322117611844	4.72558593083191	2.310606565331	3.37949150722387	0.471925700586947	0.440234043579037	-0.229956703875263	4.21452587906027	1.02943653267809	1.379239735483	2.0519607672762	3.22864991418608	2.37061195008238	0.406029749836443	6.5723063508795	2.0186445394142	3.33384081584027	2.77960881811122	1.82578827603442	2.26879956969039	2.91046717647707	NA	3.00692720435309	2.66851734468484	NA	3.89073662611315	0.267612142850586	NA	3.41820886921796	2.1341151875687	2.46418847894099	0.765367502014865	4.35563251607201	4.86385312811706	2.40778488095856	2.4706401435721	2.11328671830357	3.73064180564385	1.88629341330511	1.53385633426056	1.33795722624417	3.87543681783196	2.43191948059667	3.57608053026658
"prt2773"	-3.60760400660047	-2.22557185082804	-0.842222533824769	0.136526554784482	-1.12766186521799	-1.08994380692812	NA	NA	-1.67394248572601	-0.690071125006154	NA	-1.7547497799794	-1.62772704283057	NA	-0.850486899983102	-2.18029610276684	-1.22935615325576	-0.515909972956223	-1.58700054022674	-1.08485348433308	NA	NA	-2.42023898880807	NA	-0.662058405823386	NA	-2.11613731346443	0.513018126475305	-1.24843997790249	-1.01494194939387	-0.208018093125522	-1.94177421696241	0.204543679094893	0.0323515864417376	-1.81798432879557	-1.80190087464216	NA	NA	NA	-1.8900267875728	-0.951295886146412	-1.85779790865643	-2.13076310699235	-1.85246919854707	-2.47311776420418	-2.39694176476126	NA	-1.07268020694265	NA	-1.87225587869432	NA	-2.59145598755611	-0.114389100224932	-0.325539317324093	NA	0.696643354692246	-2.00461187125367	-1.41438853334732	NA	-1.90941567645609	-1.8535342703609	NA	-1.34784627672353	-1.41447436368247	-1.27655428212864	-2.14243782618337	NA	-2.76701466933331	-3.63657131382899	-1.01241733103438	-3.45131761004777	NA	-1.47985857706347	NA	-1.79955846842323	-1.73598433487405	-1.14156069862425	0.381187421098231	NA	-0.745477134875978	-1.29870462332828	NA	-2.14444050716086	-0.627569885864442	-1.49161622468978	NA	-1.46193059896596	-2.32921944759507	-1.35211991826625	NA	-2.67029804537498	NA	-2.40434830954933	-1.66802004973536
