Protein	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	sca.adj.pval	sca.P.Value
prt2718	0.259125734008468	-0.257178917992602	0.775430386009538	-2.87698271685255	0.987132396191086	0.324267979424599	0.909151924316208	-6.20510761552361	0.909151924316208	0.324267979424599
prt3018	-0.206498124513035	-0.577971861485341	0.164975612459271	-0.638192679246584	-1.09236683417931	0.275237794740853	0.892579176595455	-6.20521714856649	0.892579176595455	0.275237794740853
prt2259	-0.139670390008972	-0.376918452711435	0.0975776726934912	0.26914327853815	-1.15654415434199	0.247989925194592	0.874744004213728	-6.20591244346349	0.874744004213728	0.247989925194592
prt971	0.189606521981313	-0.125696906456117	0.504909950418744	2.62907653842121	1.18123165383007	0.238024243911778	0.865018451526752	-6.20665451802737	0.865018451526752	0.238024243911778
prt1918	-0.241351994095711	-0.674045146067163	0.191341157875741	-0.391537139763185	-1.09605460903902	0.273612882071153	0.891247172870205	-6.20681508459942	0.891247172870205	0.273612882071153
prt2592	-0.32034812222135	-0.86167888006736	0.220982635624661	2.76096495082694	-1.16253131859991	0.245545109111299	0.873994084807926	-6.20736569393286	0.873994084807926	0.245545109111299
prt840	0.131300383748994	-0.0918842246080004	0.354484992105988	2.28085333260107	1.15570989731873	0.248323752223818	0.874895408935677	-6.20809847808613	0.874895408935677	0.248323752223818
prt5046	0.183806294068982	-0.176497555528101	0.544110143666066	-1.15115270356169	1.00265846360691	0.316584664447077	0.903683562922589	-6.20851784806061	0.903683562922589	0.316584664447077
prt3757	-0.178692110798762	-0.586054038383771	0.228669816786247	-5.55331703558738	-0.86327221968272	0.388684930826533	0.922129666629245	-6.20868424185101	0.922129666629245	0.388684930826533
prt5993	-0.169612765844029	-0.455463858379076	0.116238326691018	0.730059870241323	-1.16562330172451	0.244290317859696	0.873994084807926	-6.2087194009057	0.873994084807926	0.244290317859696
prt2258	-0.144888843478769	-0.389351189555338	0.0995735025977997	1.62760313155562	-1.16426877181778	0.244833281041148	0.873994084807926	-6.20928599725778	0.873994084807926	0.244833281041148
prt2739	-0.185013092912301	-0.506396670012622	0.136370484188021	1.07647681015108	-1.13100710183945	0.258587051695379	0.883345804837749	-6.20947077995023	0.883345804837749	0.258587051695379
prt3279	-0.274464431031898	-0.739097699142562	0.190168837078766	1.37481331284021	-1.16052413055099	0.246377601592973	0.873994084807926	-6.20984949503547	0.873994084807926	0.246377601592973
prt3700	0.165846261107466	-0.12091622480912	0.452608747024053	-0.894152310707343	1.13653076425749	0.256329101201803	0.882064514665069	-6.21039426647957	0.882064514665069	0.256329101201803
prt1385	-0.267662823449418	-0.734826056572455	0.19950040967362	3.28250821991329	-1.12571091461119	0.260831449701652	0.886956343499963	-6.21067501267816	0.886956343499963	0.260831449701652
prt4734	-0.0962024145194831	-0.258850313746075	0.0664454847071093	-0.0654348542517182	-1.16192221457209	0.245789274389382	0.873994084807926	-6.21081970367183	0.873994084807926	0.245789274389382
prt3793	-0.118171991396718	-0.329232565648796	0.0928885828553604	-2.19836361408189	-1.10073382139098	0.271679855639724	0.88997212503748	-6.21094390643406	0.88997212503748	0.271679855639724
prt5061	-0.0909429762364879	-0.25108769588505	0.0692017434120742	-1.85383615638153	-1.11618229765865	0.264970696813456	0.88997212503748	-6.21116195132775	0.88997212503748	0.264970696813456
prt3701	-0.153997480664439	-0.415103987094438	0.10710902576556	0.799102163030339	-1.15863035396152	0.247132868938071	0.873994084807926	-6.21137145390636	0.873994084807926	0.247132868938071
prt5581	0.294100755095186	-0.334385950519539	0.922587460709911	-3.68165253190466	0.920597062788073	0.357944130913457	0.922129666629245	-6.21220929855314	0.922129666629245	0.357944130913457
prt5300	-0.155905399055935	-0.419722472093057	0.107911673981188	0.286521399424027	-1.16105020002732	0.246171340124823	0.873994084807926	-6.21328332607512	0.873994084807926	0.246171340124823
prt2955	-0.144957697330739	-0.390846744195661	0.100931349534183	1.11661011093211	-1.15812871088052	0.247340326000643	0.873994084807926	-6.21337367609678	0.873994084807926	0.247340326000643
prt5482	0.103377261404875	-0.0718409767796001	0.27859549958935	2.79699407673453	1.15901487267214	0.246973257868308	0.873994084807926	-6.2138220426611	0.873994084807926	0.246973257868308
prt2035	0.164809456415089	-0.110488397749673	0.440107310579851	2.57064879359618	1.17592891112488	0.240130399115394	0.867596769424506	-6.21392277451192	0.867596769424506	0.240130399115394
prt5380	0.161579922470671	-0.114451794200056	0.437611639141398	0.78450143445586	1.15000254384305	0.250676792958992	0.877489488099008	-6.21426838734575	0.877489488099008	0.250676792958992
prt5222	-0.17532547569707	-0.470608894720736	0.119957943326596	2.32533840440637	-1.16637467689038	0.243982879315013	0.873994084807926	-6.21461618915945	0.873994084807926	0.243982879315013
prt1517	0.375050795979436	-0.354205447111864	1.10430703907074	-0.998217545877871	1.01100230031519	0.31261632053832	0.903683562922589	-6.21607233295783	0.903683562922589	0.31261632053832
prt411	0.19143578589687	-0.145756230721692	0.528627802515433	-0.00939299596798679	1.11542573973741	0.265200878299285	0.88997212503748	-6.21618524858763	0.88997212503748	0.265200878299285
prt4843	-0.177771576896496	-0.506356509186719	0.150813355393727	-2.00621518165151	-1.06366902132986	0.288133826862037	0.89741222638083	-6.21659169600168	0.89741222638083	0.288133826862037
prt2475	0.181819120144065	-0.130274742455232	0.493912982743361	-0.378804868202639	1.14469636438835	0.252900974425494	0.879655563219111	-6.21659603445132	0.879655563219111	0.252900974425494
prt3082	0.456881849537777	-0.363664581899261	1.27742828097482	-0.380706584548953	1.0944598502095	0.274379455790974	0.892290913141379	-6.21723119772237	0.892290913141379	0.274379455790974
prt2026	0.115991309678833	-0.0821422256038613	0.314124844961527	3.81156935359463	1.15002922778435	0.250650701402058	0.877489488099008	-6.2176226013877	0.877489488099008	0.250650701402058
prt2622	-0.361596009222074	-0.999702776477068	0.276510758032919	1.62334662124826	-1.11353408598171	0.266050977353155	0.88997212503748	-6.21917942231831	0.88997212503748	0.266050977353155
prt2042	-0.230765394862383	-0.740220183939517	0.278689394214751	-4.0130069984314	-0.891418998880226	0.373424152965002	0.922129666629245	-6.21922636231837	0.922129666629245	0.373424152965002
prt3647	0.241551697107376	-0.284784875789704	0.767888270004455	-3.4592810882351	0.902655155539996	0.36733913809932	0.922129666629245	-6.21927246654826	0.922129666629245	0.36733913809932
prt5975	0.185395166581296	-0.127956528515332	0.498746861677925	0.854474900557325	1.16229735243626	0.245643017232656	0.873994084807926	-6.21928829673831	0.873994084807926	0.245643017232656
prt1270	-0.269743409128012	-0.733487560906848	0.194000742650824	1.15390748996508	-1.14279756132821	0.253667627066447	0.880280949912482	-6.21945979129777	0.880280949912482	0.253667627066447
prt2716	0.110929792247001	-0.0770750474452959	0.298934631939299	2.08375014916399	1.15906453372622	0.246945241075555	0.873994084807926	-6.2194886125747	0.873994084807926	0.246945241075555
prt2326	0.128163698313428	-0.0882479181005173	0.344575314727373	3.55155894174045	1.16333729006426	0.245205739366966	0.873994084807926	-6.21982928998083	0.873994084807926	0.245205739366966
prt3208	0.171879533073669	-0.128319695486779	0.472078761634116	-0.0200261022034313	1.12493781255436	0.26116191573006	0.886956343499963	-6.21996454868897	0.886956343499963	0.26116191573006
prt399	-0.116315216579681	-0.346808394831712	0.114177961672349	-2.92390528095091	-0.992533002646282	0.321629642403182	0.906424544114181	-6.22063809357795	0.906424544114181	0.321629642403182
prt2004	0.359201773921311	-0.313490688594789	1.03189423643741	-0.338856977066761	1.04938547455465	0.294561779427526	0.897614035507939	-6.22088956844346	0.897614035507939	0.294561779427526
prt458	-0.15672088796212	-0.516461400103196	0.203019624178956	-3.48794304184333	-0.857366224529321	0.391936681654269	0.922129666629245	-6.22147738771401	0.922129666629245	0.391936681654269
prt1412	0.209328717780959	-0.143173763971332	0.561831199533251	4.09141208510086	1.16656765157948	0.243910865347669	0.873994084807926	-6.22155522460006	0.873994084807926	0.243910865347669
prt4151	0.15324287207723	-0.110368341465038	0.416854085619498	1.64162331989246	1.14203881449325	0.253965739700626	0.88080603364379	-6.22157879417692	0.88080603364379	0.253965739700626
prt3628	-0.377628947374075	-1.07409841469553	0.318840519947375	2.13845193518278	-1.06531273226358	0.287255075262836	0.89741222638083	-6.22219682497142	0.89741222638083	0.287255075262836
prt3938	0.208917731065677	-0.231615620114001	0.649451082245356	-2.70130951734494	0.932509254962857	0.35167536506919	0.919278256519724	-6.22293215048299	0.919278256519724	0.35167536506919
prt1512	0.127708257721224	-0.15642130276597	0.411837818208417	-3.62703616456608	0.884507939849062	0.3771285950122	0.922129666629245	-6.22312461876221	0.922129666629245	0.3771285950122
prt1537	0.117587551525714	-0.081678334779941	0.31685343783137	0.904298612404854	1.15920079552948	0.246890717398778	0.873994084807926	-6.22352404005738	0.873994084807926	0.246890717398778
prt2056	-0.208587956124219	-0.61808120868928	0.200905296440842	-2.32316651888692	-1.00167318388102	0.317161844619425	0.903683562922589	-6.2245649753279	0.903683562922589	0.317161844619425
prt4501	0.154356222434294	-0.211188064399157	0.519900509267745	-6.50975693309424	0.831142360628442	0.406587104516494	0.922129666629245	-6.22477908411464	0.922129666629245	0.406587104516494
prt2314	0.176421596205724	-0.131743353755982	0.48458654616743	-0.0841197553545778	1.12483533422363	0.261208643160739	0.886956343499963	-6.2253671478061	0.886956343499963	0.261208643160739
prt5624	0.25171741690369	-0.193349528836064	0.696784362643444	-0.0196720219049308	1.11127529161343	0.267000716062938	0.88997212503748	-6.22575422412835	0.88997212503748	0.267000716062938
prt3090	-0.247436272777132	-0.685961418012565	0.191088872458301	0.716984936513772	-1.10862019524472	0.268133745424495	0.88997212503748	-6.22616752444523	0.88997212503748	0.268133745424495
prt1301	-0.124273940249746	-0.342023378610563	0.0934754981110706	-1.06924112023573	-1.12137867255342	0.262679595710935	0.888101692075191	-6.22648840787936	0.888101692075191	0.262679595710935
prt4088	0.117367139882781	-0.0832631199494994	0.317997399715061	0.157464164351699	1.14929235099314	0.250974383093091	0.877532808017802	-6.22657948133698	0.877532808017802	0.250974383093091
prt4466	0.0965249305104767	-0.0699426878013195	0.262992548822273	2.33699928919888	1.13910179895919	0.255181393419671	0.882064514665069	-6.22664520751332	0.882064514665069	0.255181393419671
prt5528	-0.13620987276312	-0.420397075213072	0.147977329686833	-2.31053163236538	-0.942522160104931	0.346547465116274	0.916792235757339	-6.22702040081673	0.916792235757339	0.346547465116274
prt3489	-0.289148599199509	-0.900472560656813	0.322175362257796	-3.21152574803122	-0.930323352217694	0.352858420034773	0.919278256519724	-6.22711004899309	0.919278256519724	0.352858420034773
prt4124	0.0956556402588428	-0.0662516434481488	0.257562923965834	-0.00955938194902526	1.1605540819002	0.246335365105792	0.873994084807926	-6.22720847545295	0.873994084807926	0.246335365105792
prt1014	0.20896220251753	-0.272652653641885	0.690577058676944	-3.94859884545816	0.853798619336125	0.393891565883217	0.922129666629245	-6.2280454556173	0.922129666629245	0.393891565883217
prt5353	0.122076868980888	-0.0884367552798976	0.332590493241673	-0.134357672812894	1.13933144149766	0.255108543999062	0.882064514665069	-6.22933576704196	0.882064514665069	0.255108543999062
prt2043	-0.125051634127651	-0.34135300377999	0.0912497355246876	-0.490424589554333	-1.13599171201355	0.256527161074842	0.882064514665069	-6.22947058253128	0.882064514665069	0.256527161074842
prt4740	0.0978775256433928	-0.0684899653705345	0.26424501665732	0.81975593089637	1.15567495581344	0.248324480236243	0.874895408935677	-6.23058733179243	0.874895408935677	0.248324480236243
prt2638	0.145350450554545	-0.125498306788284	0.416199207897374	-1.15496811639573	1.05470032321786	0.292138876343342	0.897614035507939	-6.23086767791554	0.897614035507939	0.292138876343342
prt5351	0.207165875380754	-0.151571065213128	0.565902815974636	1.81802177419557	1.13449012467323	0.257110936889806	0.882224931549751	-6.23096180901081	0.882224931549751	0.257110936889806
prt2683	0.182867854254981	-0.222069630213232	0.587805338723193	-2.49232516143821	0.888001339363461	0.375114172280383	0.922129666629245	-6.23126725231139	0.922129666629245	0.375114172280383
prt4668	-0.211194328681598	-0.578477526042898	0.156088868679703	0.950125129393676	-1.12979449066181	0.259113588895377	0.884346719779444	-6.23130728410503	0.884346719779444	0.259113588895377
prt4889	0.0908257466939493	-0.0636123653295319	0.245263858717431	-0.661808053858398	1.15532314325667	0.248482889816052	0.874939752873424	-6.23152011153377	0.874939752873424	0.248482889816052
prt1137	0.234929625016201	-0.171948370156724	0.641807620189126	2.74287771127576	1.13438947121533	0.257168567546752	0.882224931549751	-6.23202475173273	0.882224931549751	0.257168567546752
prt381	0.120067850361788	-0.0849987440668764	0.325134444790452	3.38001513263733	1.15018974395529	0.250582705916996	0.877489488099008	-6.23263702598676	0.877489488099008	0.250582705916996
prt5433	0.157874796389674	-0.116430426792727	0.432180019572076	-0.259812778184925	1.13085200949337	0.258673096516654	0.883345804837749	-6.23289011153236	0.883345804837749	0.258673096516654
prt5644	-0.126779685465261	-0.387759886957809	0.134200516027287	-1.57288454107122	-0.954889727607922	0.340186980971921	0.916534299879445	-6.23369135530251	0.916534299879445	0.340186980971921
prt902	0.208851297661083	-0.170325838539435	0.5880284338616	-0.405543005652331	1.08241271018944	0.279639012761844	0.89296765437774	-6.23569245553153	0.89296765437774	0.279639012761844
prt853	-0.207093367538803	-0.568640962536459	0.154454227458854	1.06688838890243	-1.12533849478869	0.260976207790527	0.886956343499963	-6.23583592969666	0.886956343499963	0.260976207790527
prt3330	0.172402414554042	-0.122680913998542	0.467485743106626	4.2239162352898	1.14771123472263	0.251601924291338	0.877944429939788	-6.23615686450311	0.877944429939788	0.251601924291338
prt1712	0.155562980505162	-0.118206251844735	0.42933221285506	-1.21287605967735	1.11668884515708	0.264719630348728	0.88997212503748	-6.23732902738587	0.88997212503748	0.264719630348728
prt1386	-0.110977453851242	-0.306732638019481	0.0847777303169979	-1.25827170023614	-1.11394047915606	0.265860148957753	0.88997212503748	-6.23748862630806	0.88997212503748	0.265860148957753
prt1560	-0.219166963430135	-0.609132584734848	0.170798657874578	1.5017233009568	-1.10414258429436	0.27005015875502	0.88997212503748	-6.2380092413468	0.88997212503748	0.27005015875502
prt989	0.257696385847926	-0.1947711846775	0.710163956373351	1.26486516089337	1.11894689218393	0.263693932346936	0.889743343017224	-6.23827945991217	0.889743343017224	0.263693932346936
prt5068	0.111496323369544	-0.0792004886937331	0.302193135432822	2.95390812805202	1.14856784770663	0.2512515743558	0.877944429939788	-6.23855728340636	0.877944429939788	0.2512515743558
prt4024	-0.13865529059854	-0.40362800860992	0.126317427412841	-0.766403798267415	-1.02830787108125	0.304343353104042	0.900407483523116	-6.2389576177135	0.900407483523116	0.304343353104042
prt654	0.266508126992548	-0.222116583790758	0.755132837775854	0.158469662468596	1.0718596689174	0.284350295946749	0.894183320587261	-6.23900430655101	0.894183320587261	0.284350295946749
prt4089	-0.109164058337978	-0.329450032852246	0.111121916176289	-2.27174872320238	-0.974461600920046	0.330464432826813	0.912242023559783	-6.23912378892809	0.912242023559783	0.330464432826813
prt2127	-0.167162883412023	-0.454855314842295	0.120529548018249	1.02433389396403	-1.14144426976378	0.254201746472347	0.881115239072261	-6.23989766622657	0.881115239072261	0.254201746472347
prt891	0.0854499531350799	-0.062436853827207	0.233336760097367	2.66514376784935	1.13509282042295	0.256853621745508	0.88217366916653	-6.24001105279799	0.88217366916653	0.256853621745508
prt4526	-0.150056738908723	-0.43829208704066	0.138178609223214	-1.70693322895407	-1.02328942412497	0.30675480390997	0.900895165668048	-6.24010214305178	0.900895165668048	0.30675480390997
prt1561	-0.152451723771232	-0.435597571526932	0.130694123984468	0.13636922257064	-1.05793839303358	0.29061259127815	0.897614035507939	-6.2402028553025	0.897614035507939	0.29061259127815
prt4873	0.128762533133314	-0.0975739297672822	0.355098996033911	-0.44691628241085	1.11771710211318	0.264222697684813	0.889743343017224	-6.24092552029693	0.889743343017224	0.264222697684813
prt5308	-0.203729604075632	-0.57267830127689	0.165219093125626	-0.32615963131816	-1.08496924385463	0.278472323278311	0.89296765437774	-6.24101193605693	0.89296765437774	0.278472323278311
prt1709	0.101280036120581	-0.0823826868322514	0.284942759073414	-0.812073534778629	1.08347505234306	0.279127467411474	0.89296765437774	-6.24146740911102	0.89296765437774	0.279127467411474
prt5240	0.0723913679966774	-0.0604365335986518	0.205219269592007	-2.12982451120962	1.07122068476306	0.284675629797119	0.894737443050137	-6.24168427327036	0.894737443050137	0.284675629797119
prt1072	-0.118413191815052	-0.322883736939307	0.0860573533092038	0.823652446124848	-1.13766036506602	0.255777561026906	0.882064514665069	-6.24224059506255	0.882064514665069	0.255777561026906
prt2541	0.110687223406669	-0.0844445016673472	0.305818948480685	-0.375401628963421	1.11441256686857	0.26562531109207	0.88997212503748	-6.24242062096687	0.88997212503748	0.26562531109207
prt5335	-0.265234043454114	-0.750766078715206	0.220297991806978	0.0680635072837521	-1.07346886092476	0.283616625612989	0.89296765437774	-6.24297807120305	0.89296765437774	0.283616625612989
prt5567	-0.191363599905679	-0.535160522280484	0.152433322469127	-0.766187525891886	-1.0937221469761	0.274627978996953	0.892579176595455	-6.24318503486145	0.892579176595455	0.274627978996953
prt365	-0.115053046087493	-0.378595646975747	0.148489554800762	-5.18942368422577	-0.859326422094972	0.390888345312989	0.922129666629245	-6.24368902847688	0.922129666629245	0.390888345312989
prt2729	-0.124606150581838	-0.398452248896326	0.14923994773265	-1.85671018714055	-0.894463267617727	0.371597861302286	0.922129666629245	-6.24438858981902	0.922129666629245	0.371597861302286
prt5992	-0.167979374531825	-0.456383466595006	0.120424717531355	1.95113535701324	-1.14413569140794	0.253074485770731	0.879749081474153	-6.24503988817068	0.879749081474153	0.253074485770731
prt3481	0.274627442115164	-0.207945862782107	0.757200747012434	0.764962368092726	1.11812473490888	0.264055224752695	0.889743343017224	-6.24539959318788	0.889743343017224	0.264055224752695
prt3534	-0.13871097978711	-0.395687895707399	0.118265936133178	-1.78528324282757	-1.06100105761981	0.289298032440753	0.897614035507939	-6.24558065633515	0.897614035507939	0.289298032440753
prt2749	-0.217127671219555	-0.607939732559171	0.173684390120061	-0.634430318292981	-1.09183692212047	0.275485424492265	0.892579176595455	-6.24710061214806	0.892579176595455	0.275485424492265
prt5039	0.11806421714282	-0.100247098197376	0.336375532483016	-1.26330872837017	1.06276534302441	0.288447474222559	0.89741222638083	-6.24718421729584	0.89741222638083	0.288447474222559
prt1174	-0.158386185746415	-0.450049176095411	0.133276804602581	0.285408760530803	-1.06701299619943	0.286497054959614	0.89741222638083	-6.24728445581324	0.89741222638083	0.286497054959614
prt244	0.304104191236804	-0.267582545247735	0.875790927721342	1.30752556447008	1.04515944783925	0.296462740622176	0.897614035507939	-6.24742030219735	0.897614035507939	0.296462740622176
prt4331	-0.17670633967316	-0.509280905795037	0.155868226448716	-1.23502352045945	-1.0442326428007	0.296946251168299	0.897614035507939	-6.2476163495155	0.897614035507939	0.296946251168299
prt2779	0.23571783103661	-0.224957953555487	0.696393615628706	-0.268392406516095	1.00563250582944	0.315144120492758	0.903683562922589	-6.24799491892797	0.903683562922589	0.315144120492758
prt555	0.125481071493523	-0.100185094424477	0.351147237411523	-0.195998659554646	1.09242133996835	0.275162931921083	0.892579176595455	-6.2480463712623	0.892579176595455	0.275162931921083
prt1074	0.126465164336135	-0.100206824152	0.353137152824269	-0.0685304100732225	1.09615523885634	0.273537708646355	0.891247172870205	-6.24863122448753	0.891247172870205	0.273537708646355
prt4511	-0.117848394897779	-0.327546900800476	0.0918501110049179	-0.0924694147580442	-1.10413748928114	0.270061649665117	0.88997212503748	-6.24919799491513	0.88997212503748	0.270061649665117
prt4671	0.112055365836856	-0.0817031187662874	0.30581385044	0.742522522819756	1.13607209162204	0.256436206444846	0.882064514665069	-6.24933722522089	0.882064514665069	0.256436206444846
prt1239	0.163038415870805	-0.118734431878194	0.444811263619804	3.49144828630715	1.13658338552238	0.256210373113422	0.882064514665069	-6.24956373761279	0.882064514665069	0.256210373113422
prt2636	0.134829950007869	-0.106256604182594	0.375916504198333	0.683423590111068	1.09870174630428	0.272409794093632	0.88997212503748	-6.24965431004575	0.88997212503748	0.272409794093632
prt895	-0.155416198559296	-0.440884679923089	0.130052282804498	-0.850367711983132	-1.06974094481155	0.285271586416032	0.896141109160311	-6.25030176070339	0.896141109160311	0.285271586416032
prt3999	-0.234410725856122	-0.658752968649808	0.189931516937565	0.303046916201959	-1.08546420696907	0.278265790364772	0.89296765437774	-6.25078457930767	0.89296765437774	0.278265790364772
prt4052	-0.315226485503272	-0.890423843956515	0.259970872949972	0.437183106148387	-1.07691510357082	0.282074458573236	0.89296765437774	-6.25159291633225	0.89296765437774	0.282074458573236
prt2347	-0.123020087079671	-0.387165330932366	0.141125156773024	-3.14140076071916	-0.916036981818762	0.360289629249981	0.922129666629245	-6.25199642990631	0.922129666629245	0.360289629249981
prt2297	-0.108739358673697	-0.30229554588964	0.0848168285422468	0.416583360006905	-1.10374913667543	0.270227868614838	0.88997212503748	-6.25221377935751	0.88997212503748	0.270227868614838
prt5138	-0.372326726591883	-1.06304915078914	0.318395697605377	0.355294340573934	-1.05931738167108	0.290017563152755	0.897614035507939	-6.2525580731386	0.897614035507939	0.290017563152755
prt1574	-0.131673570544809	-0.362153002956389	0.0988058618667715	0.229619881479288	-1.12231176203586	0.262241194217428	0.888101692075191	-6.25263667147458	0.888101692075191	0.262241194217428
prt3803	-0.0921270588732493	-0.251133569613367	0.0668794518668683	0.987501083385957	-1.13816287685734	0.255562117909254	0.882064514665069	-6.25314484589568	0.882064514665069	0.255562117909254
prt1872	-0.100354966418073	-0.27609999849977	0.0753900656636248	-0.753764893050942	-1.12189091950579	0.262444331111204	0.888101692075191	-6.25332084218909	0.888101692075191	0.262444331111204
prt3874	-0.0812454834313692	-0.223249219299024	0.0607582524362859	1.21353152852894	-1.123953740909	0.261545550225662	0.887598021127811	-6.25481915811469	0.887598021127811	0.261545550225662
prt819	-0.195641625200657	-0.534237213567773	0.142953963166458	2.67201239872098	-1.13507161088162	0.256859566672321	0.88217366916653	-6.25527033233343	0.88217366916653	0.256859566672321
prt2134	-0.131009013856874	-0.37281427253375	0.110796244820001	-1.7852353413278	-1.06497768812208	0.287499676337814	0.89741222638083	-6.25587790550835	0.89741222638083	0.287499676337814
prt5244	0.114749329927714	-0.0854122608019076	0.314910920657337	0.559090156085687	1.12615420023803	0.260603486611666	0.886956343499963	-6.2568306259463	0.886956343499963	0.260603486611666
prt62	0.282165203233037	-0.22057420061877	0.784904607084844	1.09204092804969	1.10278798301967	0.27066528132598	0.88997212503748	-6.25703287544862	0.88997212503748	0.27066528132598
prt1783	0.0948694466703556	-0.076820450908279	0.26655934424899	-1.65495859351336	1.08601250924377	0.27807246552883	0.89296765437774	-6.25740579213028	0.89296765437774	0.27807246552883
prt3066	0.123294402029523	-0.0899411669095995	0.336529970968646	1.46327992467105	1.13583651529153	0.256533763015091	0.882064514665069	-6.25798068081462	0.882064514665069	0.256533763015091
prt5813	0.262577688125091	-0.205847504148653	0.731002880398836	4.25396624396981	1.10122037480496	0.271308497143558	0.88997212503748	-6.25835990096327	0.88997212503748	0.271308497143558
prt4559	-0.158656175217734	-0.489967885374445	0.172655534938978	-2.8903503529311	-0.941680902402297	0.34697585171426	0.917260781138562	-6.25836363626154	0.917260781138562	0.34697585171426
prt4811	0.405042821308673	-0.372545639909629	1.18263128252697	-0.912691303720772	1.02411768986526	0.306414862378736	0.900895165668048	-6.25897876144382	0.900895165668048	0.306414862378736
prt1142	-0.386072605353861	-1.10184034186475	0.329695131157025	-0.0626282817686783	-1.06004197008564	0.289698236277955	0.897614035507939	-6.25900561238742	0.897614035507939	0.289698236277955
prt1577	-0.131540266693418	-0.366583468019094	0.103502934632259	-0.296824705830131	-1.09945000708484	0.272082762672009	0.88997212503748	-6.26044605428604	0.88997212503748	0.272082762672009
prt3367	-0.141798727194711	-0.390258721419872	0.10666126703045	2.03067485861329	-1.12117272329855	0.262730083905577	0.888101692075191	-6.26104069932557	0.888101692075191	0.262730083905577
prt1235	0.119737421412225	-0.0882055413347143	0.327680384159164	3.37327644066965	1.13109662974181	0.258512108700001	0.883345804837749	-6.26148481694684	0.883345804837749	0.258512108700001
prt3762	0.138318801592721	-0.102852133311927	0.379489736497369	0.660192329938701	1.12661528664243	0.260403935458321	0.886956343499963	-6.26166463452217	0.886956343499963	0.260403935458321
prt2559	0.0760433307958368	-0.0802956329951924	0.232382294586866	-0.701300530358347	0.955805560944859	0.33966522671797	0.916333379697481	-6.26224644098918	0.916333379697481	0.33966522671797
prt3462	0.10374609785784	-0.0801084329589566	0.287600628674637	0.418717646829792	1.10851766140303	0.268143208431572	0.88997212503748	-6.26362403443509	0.88997212503748	0.268143208431572
prt5182	-0.130865264761904	-0.364314439702826	0.102583910179017	1.16226602613575	-1.10125706189594	0.271292549135943	0.88997212503748	-6.26379023738522	0.88997212503748	0.271292549135943
prt2813	0.248349158698176	-0.214770598565441	0.711468915961793	-0.254696160247491	1.0537917481806	0.292528153608479	0.897614035507939	-6.26383905706126	0.897614035507939	0.292528153608479
prt1381	-0.203900267535771	-0.575749220951456	0.167948685879914	-0.236312220417997	-1.07744226749224	0.281823045385685	0.89296765437774	-6.26390460001607	0.89296765437774	0.281823045385685
prt5432	0.144690832035514	-0.128323223843756	0.417704887914784	-1.71214845236894	1.04175140099258	0.298129423642021	0.897614035507939	-6.26490937259954	0.897614035507939	0.298129423642021
prt3641	-0.211972699668203	-0.601605865363841	0.177660466027435	0.479491671176593	-1.06893442041246	0.285627922613069	0.896790965818114	-6.26528500101783	0.896790965818114	0.285627922613069
prt1176	0.122883092800021	-0.0931178564761497	0.338884042076191	0.162671563986256	1.1175781139125	0.264253772876115	0.889743343017224	-6.26679177149892	0.889743343017224	0.264253772876115
prt5625	0.138114495097287	-0.107367286186652	0.383596276381226	0.230940907910367	1.1053464001586	0.269529900354535	0.88997212503748	-6.26728718405724	0.88997212503748	0.269529900354535
prt2626	-0.139253982658699	-0.38536364300233	0.106855677684932	0.883607683197754	-1.11152313078787	0.266846465781841	0.88997212503748	-6.26753653008576	0.88997212503748	0.266846465781841
prt4920	0.133810853536965	-0.100249802858404	0.367871509932334	2.5015394502465	1.12303951974932	0.261924632081054	0.888101692075191	-6.26789576964941	0.888101692075191	0.261924632081054
prt1974	0.141884123852735	-0.105746440666173	0.389514688371643	1.89711626527224	1.12552767117143	0.260867556289795	0.886956343499963	-6.26797834879385	0.886956343499963	0.260867556289795
prt4032	0.246252515084097	-0.230068588873799	0.722573619041994	-1.093437664054	1.01629521494223	0.310091438937101	0.903597739566396	-6.26799505350998	0.903597739566396	0.310091438937101
prt3692	0.119850080231817	-0.091688005784724	0.331388166248358	0.0724094105949721	1.11305388423319	0.266202758605595	0.88997212503748	-6.26872922528181	0.88997212503748	0.266202758605595
prt1225	-0.150885663432359	-0.416679186124729	0.114907859260012	1.11702630601454	-1.11518489622663	0.265277768728256	0.88997212503748	-6.26930358560158	0.88997212503748	0.265277768728256
prt1136	0.251661373950185	-0.217526875994525	0.720849623894894	2.35744941657887	1.05383510245314	0.292468652060092	0.897614035507939	-6.2693469404226	0.897614035507939	0.292468652060092
prt2712	0.165243193330506	-0.19674422063226	0.527230607293272	-2.98489920079073	0.897755621272993	0.369922977362578	0.922129666629245	-6.26940610486064	0.922129666629245	0.369922977362578
prt3790	-0.139305632245447	-0.383345067933689	0.104733803442795	2.11749919500278	-1.12143246767269	0.26262364368805	0.888101692075191	-6.26972087322298	0.888101692075191	0.26262364368805
prt2331	-0.0995665740493785	-0.276087663689979	0.0769545155912221	1.55952401747371	-1.10803321530674	0.268347436810473	0.88997212503748	-6.26976717068137	0.88997212503748	0.268347436810473
prt4245	-0.107715124323401	-0.296851175814541	0.0814209271677399	0.249361931186825	-1.11877282762245	0.263743130332508	0.889743343017224	-6.27000387981481	0.889743343017224	0.263743130332508
