"s.1"	"s.10"	"s.13"	"s.14"	"s.15"	"s.17"	"s.18"	"s.24"	"s.28"	"s.31"	"s.32"	"s.34"	"s.43"	"s.46"	"s.47"	"s.48"	"s.50"	"s.51"	"s.57"	"s.61"	"s.64"	"s.65"
"prt170"	1.04093427372862	5.13315755553606	NA	3.35560325912226	3.24812248247808	5.36209413608708	NA	-4.22214293489672	3.92779303564235	NA	6.91062150924053	7.76598683276437	-0.504419484115258	2.23528468503235	0.816950874108223	1.22875836429921	11.024361898479	3.66677554124983	1.75888878063358	5.34603265911776	7.9282218390205	NA
"prt171"	1.684083083201	0.147515795812738	-1.3868089381846	NA	-1.4935641674371	-2.04017912334971	0.760160534240336	1.54139690438511	-0.842092512819461	0.949774704381273	1.74593005900555	3.01398520183723	-0.750496172866701	-1.11577417090768	NA	-1.05546767575144	-2.05563566219699	-1.91077187730164	2.80480281682684	NA	-1.34367940848406	0.0198400667819911
"prt172"	NA	2.48409157484687	-2.3398597522224	6.76509713688992	5.47797269385869	1.84602231544728	-0.0256463230451168	NA	4.74784231901864	5.92581932730532	6.15193451608497	6.41975689827732	1.72332518330054	4.39081080066749	5.21619471371998	-2.56967082974938	2.14424238144859	NA	1.97426449697341	5.13639759855811	NA	2.21431325781634
"prt173"	-0.71567879159687	NA	NA	-4.32181665637921	-6.74001807301972	-0.659042089246754	-1.69822806946134	-3.99022589035644	-4.76174977234116	-1.91029941539419	-2.43742563468893	NA	-3.1151110800288	0.550450456138612	-2.12545166371943	3.15225854108733	-1.92293401359898	1.25238164345473	-3.13229408871815	-1.90654853027276	-1.66910846513513	NA
"prt174"	-1.19285447886858	-0.925284094166726	-0.0401930444329081	NA	-1.28445825897432	NA	NA	0.384075195421925	-1.55035384089794	0.695292589957659	-0.311694364792134	1.48490265023951	-1.92357477664567	-1.07937446164575	1.78145128693176	-0.662593356917555	1.72291711530138	0.948962284646079	0.822035865962756	0.773356992901205	-0.936487960604393	NA
"prt175"	0.20182020903776	2.11762093764699	1.03220129881008	1.82279246576531	NA	2.07050604886471	1.44685480708974	2.12124830157153	0.871347038932529	1.33586131221083	2.11400620140166	2.43758220539001	2.87472220245816	2.6015109667486	5.56849943034508	2.69845798913827	2.946678648962	2.96133820206984	4.39333084363408	3.44477074143521	NA	5.38389196934376
"prt176"	3.36806962130823	4.44080261820041	NA	4.92325554134454	3.74648269865543	NA	4.84786354302241	3.15426156684191	0.163324989033497	2.3380349723266	2.20904829956464	5.04174405762999	6.49618722719484	3.86077520429879	3.91102066891162	3.82031848467077	NA	1.66870040989837	4.96971264510303	4.5243364061175	2.54790777727732	NA
"prt177"	1.70524905542101	-3.60944302011954	-0.58402891575468	0.324454538547382	1.30569482402035	-0.700782318657505	-0.117581793388153	0.291738270066245	0.787135959111471	3.35377040083874	-0.762227169669203	0.873277523880498	-0.370947595694593	NA	NA	0.588491387507317	1.34703155237231	-1.12333360380901	1.60584486357006	3.56229755167757	0.374128924277847	-0.0575305545941987
"prt178"	-0.0441038829761952	-1.24397161290259	0.896075454827452	2.65205963432284	0.0736295867637725	-1.18021138435034	0.786538771420554	-1.21388930479894	-0.517927651047896	0.678899710958283	NA	2.90697494794631	2.81625340856253	3.56304639655604	2.29090733906443	0.928398497330732	1.38859476298746	0.85756030648394	-0.765848923046296	NA	-0.514134082367596	0.706875804941473
"prt179"	-0.571892173999703	-1.01182673967871	-2.74489940688954	-1.49307378205033	NA	-3.49928189136786	NA	1.4740053081111	-2.12272113235489	2.30811010473438	0.0219732172750567	-0.384836529604368	0.62309732130263	-0.285401786542254	-5.51758038188967	1.70413158180845	NA	-1.01266762452298	0.528797168204631	0.374033205990837	2.37697931472555	NA
"prt180"	6.65402339741318	1.94628578739147	-2.11579987402052	-0.926267344648843	1.4971780796631	6.46192982667082	2.9889801668173	-1.65975244574724	-1.74388625178608	5.60143959565224	-1.07291000285239	NA	-8.60271962687569	-3.09602761361082	NA	6.82172582854505	-0.444007146913037	-1.05206360299597	12.3951709460198	4.02094502310407	3.23615241084881	-1.97449019371058
"prt181"	0.859695428610519	-0.915624001970663	-1.46817939939485	-0.295504395128023	1.23502471681878	NA	0.874726927570999	-1.45851379058891	-1.13688886742402	-1.13508855242056	NA	1.44911670081708	1.76818530994419	NA	-0.088555043636865	1.9552301577806	0.135444470937397	NA	-0.412659784705231	NA	0.0988239639255134	1.7267985025614
"prt182"	NA	1.90299699713174	2.86578093466764	1.62779770138902	2.90442795699811	-0.157806305149405	4.00514779197226	NA	2.97295954572667	3.05593930484814	1.54508380580843	0.295264737982168	0.230786727658386	NA	6.36827457514324	NA	1.0803931403132	1.61529262444466	0.863683455229663	2.69559255449673	-0.0220034504636284	5.62228541266473
"prt183"	-0.0966356221535047	1.60522584942848	1.54799345241693	-0.437622619620869	0.122664945579495	0.989792070802592	0.391251645125113	1.59776641962973	1.03272625018264	0.256267990374502	-0.010779695101887	2.76459218985938	1.94344719269817	2.64723997993769	1.01718441832425	2.93069960434405	2.42272105949655	1.1283390029404	2.92424504748366	2.04494865841949	-0.502556926535418	NA
"prt184"	3.14338370782872	3.76846411969651	3.29047398450604	3.23769219435639	4.69328444032689	2.96091544719589	5.22161914310146	4.27184791931394	NA	3.96137732217517	3.96864325014161	5.32544360802272	6.10330811328149	NA	NA	3.6692635104088	4.67843951128418	2.62130117908131	6.51262686339175	3.39720613566209	5.63465765427937	4.76207917847448
"prt185"	5.63671160918911	3.97714093136394	4.99028071762859	4.78512002259473	4.41120149814718	5.85099997078732	1.17087539262577	6.508991294	1.95414712144484	4.1173255192379	4.18565339693439	0.437423766004476	3.24439017118081	NA	6.36736927026059	NA	6.27666267685309	5.17770146498327	6.72114153662524	2.47902522945209	4.03489183594332	NA
"prt186"	-1.8980721786079	NA	-1.86463259497652	-2.83270919057319	-6.26601460159376	NA	NA	1.18936782426572	NA	-0.166418629105477	NA	NA	-5.27217699385361	-1.32838906258666	NA	-7.36462831235498	-0.89880232331713	-2.20848788241819	-0.199310398353875	NA	-1.29108048207626	NA
"prt187"	NA	2.29281830449504	-3.3616792971132	-1.72908402956934	-0.195130559901119	-0.63230231353271	0.546841721222663	-0.626465546486368	0.882106135604591	0.495360148699353	0.380772834038836	1.04901363322848	1.95107571562641	0.107779020377507	-0.492668799567422	0.971132425098165	-1.24320413519163	1.18606325013687	-1.8744256352745	NA	0.928559004607676	NA
"prt188"	NA	-2.56900649734776	-2.42546975107217	-0.651005179728607	2.64778074698876	NA	0.453549294615622	2.3382609252486	-2.21744949126648	2.48982396219011	NA	-1.452221734331	NA	2.80649454754358	-1.77584228337963	NA	7.32703434879892	-0.722253676944375	-0.431341118178028	8.49824852284197	-0.78097416364858	NA
"prt189"	2.20646941868656	1.94503106614229	-1.47122769625118	NA	0.184782037750171	2.63540733487802	NA	1.35261033915638	1.7792732380429	1.21402404715037	0.701632151366205	0.832395844568997	1.57756121399365	2.47898944422014	1.84199937798929	3.94012574212006	2.00126318225884	3.09739031720399	1.12900374503685	1.01286157958751	1.88246797810743	2.32835397823762
"prt190"	1.0765628913513	1.17659247588214	2.46920926467521	3.79554821296858	0.86625979494265	3.93390685323777	3.99406930591714	2.55730030586256	4.54136738078809	NA	-0.206739338316306	1.68697916176588	5.07647213675615	3.22862833570273	4.09327848354951	NA	-0.0804301657437963	NA	NA	3.42004644702996	NA	2.94199376478511
"prt191"	-3.98432069532891	-3.88386473554372	-3.54872370204863	-2.79209926716584	NA	NA	-2.15623998851855	-2.0824588865604	NA	-2.78932747951743	-2.88840504574173	-2.47041738752665	-0.883509512429398	NA	NA	-2.92097277572202	-0.2929807270922	NA	NA	NA	NA	-1.85575767669202
"prt192"	-2.43929751233136	-1.06555769082819	-1.17603502471808	-4.05044211817351	-2.19876616225481	-0.807248530548714	NA	-1.88754986094916	-0.323887132356476	NA	NA	1.0142510988729	1.09682991000359	-3.22304825523269	-1.59147152373324	0.635448276172669	NA	1.71617095848533	-1.14150724645929	-1.64939312796925	NA	-0.12583824173325
"prt193"	NA	0.621654608680446	-0.874126342178047	-2.80906961511273	-1.65365277467297	NA	-2.66081653908907	-2.24595915801942	-3.59453344581941	-1.59715533959071	NA	0.0302683017270173	0.167335493063764	0.0210894593259021	NA	-0.576784656051894	-1.06449528197547	0.684655015943236	0.525165991121108	NA	-5.0210808198813	-1.01677097757192
"prt194"	2.89885691705632	-0.170621853495452	0.961506091828372	1.54291149972447	1.21781221127876	1.41767516307372	3.25704635478264	2.09735840373901	0.341924914372908	NA	2.05147137015091	NA	2.78908894207534	0.170963194078797	2.79594791837373	3.08883359659109	0.957576963404806	2.24376415169235	0.649786352357243	4.92706731999489	3.1993015044828	3.08641478869331
"prt195"	-2.37156077356376	-2.71628568740011	-1.20684490930768	0.786986510252168	-2.64088363693113	-2.8029198307991	-1.9420363975013	-1.03644767335318	0.438477921349254	-0.240373623917081	-1.26887583782717	-0.678674694623227	-0.430799351121731	NA	1.93527104594782	-1.34371022205719	-0.841378454005194	-1.38168955768332	NA	NA	1.62365544772688	0.723838344806137
"prt196"	NA	-4.49187465444837	-0.0650810424571184	-4.31792215889214	NA	-6.21131060098268	-4.4445470274442	NA	-4.14847267145845	-4.43970045116436	NA	-1.32419983457748	-1.3160065187163	-2.26997924208401	NA	-2.50430814624395	-3.62205873975625	-6.49326094568072	-0.432718991922686	-3.06960188504131	-0.21217447375961	NA
"prt197"	NA	0.478653987305645	3.51721118746194	0.574983968515842	0.0084837182739517	NA	-1.1427476708849	2.711568591265	2.44987128362972	NA	NA	3.40973208613567	1.3228244088882	2.91537115021604	4.26264847947267	2.72342468664291	2.92897923151894	1.21862071247224	5.59618057865104	3.82659789186252	2.74770022198124	0.915557216079526
"prt198"	2.32541241190044	NA	2.33143537142037	4.18576118979538	4.97210341803214	7.64726495402921	1.77726398706537	-1.70321036046384	3.59511876103221	7.52791510422427	10.6394588884104	6.69954877686393	4.69910320258481	NA	9.22395631854602	4.33093747414353	3.53211608736676	6.77615327133319	NA	4.89904145787474	8.72516932337761	3.72070926203689
"prt199"	-0.971884808433158	-2.80567490069624	NA	-2.33323503696488	-2.35954830839346	NA	-3.29253675426386	-3.29333932448258	-3.24271154676822	-2.40370373616772	-1.53157207640747	0.465092603770277	-1.44080516886499	0.0602116579241545	-1.51334823975318	-0.548211655749593	NA	0.306264232528766	-0.924127344302783	-1.04076131007397	NA	-4.61259463283964
"prt200"	4.01373412940717	0.819324515981386	2.41507961951724	-2.60910226278223	-0.691336254911862	-3.04360895250758	-0.992881587270421	-2.11975216914636	0.756628916158346	0.610920504619909	5.8376601599028	1.26170330397196	1.12683750576629	3.12483802001346	0.626390850342554	NA	-1.63114095831889	5.27028651735059	-0.273409398884031	-3.71038857391604	3.21889462630735	1.98855703443501
"prt201"	1.15103728889315	0.753098054597031	0.326005166322579	0.249943640276807	-1.42529953292372	-0.984868374717789	1.71797971864547	-0.657968114030656	-0.16495292204074	NA	1.49224999209421	0.964313024591627	-1.63347293918594	-2.17766250741235	-1.45663643495251	0.929721106320475	-1.11097404155081	-0.114145697913211	-0.0648212051255788	0.589181633890223	-1.41907991718458	-1.95330025599035
"prt202"	NA	-3.38127962915483	NA	NA	NA	-5.34323532241996	-2.59574261428267	NA	NA	NA	-6.34861665173958	NA	NA	NA	NA	-7.57177188508857	NA	NA	NA	-4.13653785386841	-4.1439470022422	NA
"prt203"	-5.88507277385364	NA	-5.39666930194153	NA	NA	NA	-4.91723447734362	-7.05343938998268	NA	NA	NA	NA	-6.36810240209283	NA	-5.32856996285064	NA	-5.42623607835179	NA	-4.88820617041899	-3.6773409184853	-4.82300681874703	NA
"prt204"	-1.61672471342711	4.36361611606481	5.20020604462967	-0.328264770366823	2.22421576902246	1.21147651541284	NA	6.02116514996669	2.29606137222713	1.75166957509675	1.05924753891824	-0.236878461185328	-1.48055644348838	2.18181807367111	0.733877756080213	3.07623167202794	-2.16597432624393	-0.15967757397376	-1.57320432409691	-0.536270141567298	NA	4.24692764989061
"prt205"	-1.95277470636197	NA	3.26233085632944	NA	-2.20696804295094	-0.454577954409934	9.77797544654693	2.80060803222633	NA	1.00969883809153	-2.18509656517606	NA	NA	-1.40714823256971	2.3089017757591	-0.613136972079707	-9.4770286246316	NA	-2.07044457350635	-0.534017220776623	0.128770942501723	3.92410586359818
"prt206"	NA	0.390454018053522	-0.154626806632139	-0.492837010034807	-1.36612216270063	-0.750670314977914	NA	-0.0430103729006466	NA	-0.554300369351934	0.832710742025138	1.4933919109912	-0.827064369545833	NA	NA	NA	-0.519285840018759	NA	-0.0703318965885009	1.48782596556812	0.263765817897359	0.14973549023324
"prt207"	NA	-1.30289111723433	1.18907928362722	NA	-0.16305615712434	0.555470143554193	0.56449050374145	NA	-0.176460785290051	NA	-0.629803231156005	NA	-0.478401165387737	-5.34330098466492	NA	NA	NA	NA	-2.40061137796796	-1.01670280639318	0.390555646862151	-0.831071879035763
"prt208"	-1.71708427658743	0.637938246824414	-0.222543479229581	NA	-0.226476934923653	-1.7336438870715	NA	NA	1.23195602932789	3.75215050765493	0.321112881342028	-1.61324547677033	-0.814001957646563	-1.97651220515107	1.70241093807241	4.35014034022978	2.96320343636281	1.29700681893192	-0.649197481699814	-1.41819710274498	NA	1.61100972028229
"prt209"	2.72449913303377	0.659639396542483	-0.0734787232306212	2.84267379522662	1.75723385771995	0.367573734731729	-0.143500140395195	-0.826731132141308	NA	2.14192456991404	1.36173735748845	0.0261162282587569	-1.67051766711322	-1.30761243673157	-1.77273442325683	-2.06845431178682	-0.153257583787631	NA	-0.935801205092914	NA	NA	0.403779944902596
"prt210"	-2.04651175500238	1.93768733817867	4.79206201722535	0.890913776225149	5.5601388226594	5.59533347826799	3.94703258913909	6.62522705571963	NA	-1.73774309905934	-0.349478842836873	5.69677994785822	1.34511281204892	0.10986901279685	-0.497193380441544	-0.0465136918801863	0.136045665398648	-1.1939380288206	2.69060822929181	2.96386620293192	1.77960477794665	5.76468619456816
"prt211"	-0.405886696779671	5.6508948826874	-1.24097374743403	NA	1.26529828667697	NA	4.97087125468673	1.85013052062074	1.79095474208735	3.01019624398614	1.43142889538346	-1.9425999547801	0.44042398556152	2.29526695781414	3.49520154135363	1.01150840129474	NA	0.127384012895548	7.01509007651986	1.64496922573274	1.70932306752756	-1.01862930265585
"prt212"	NA	2.50159491146507	2.50906096957521	-0.735318742243342	0.614275397486407	0.291326631143417	1.27709084734576	4.85975933501794	2.28275607891114	4.10910079736564	NA	-0.335769190861663	2.9905902635983	NA	3.52393641377095	2.1285787424443	0.126041988415415	0.53489545079317	NA	2.21500221310182	-0.825137102443508	3.70144584446004
"prt213"	-5.0946928916742	-1.84913775036909	NA	-1.83093953954247	-2.54158315791267	-4.31270753813416	-4.60219347227956	-0.386269669276476	NA	NA	NA	-4.58321249535327	NA	NA	-1.34400737880928	-2.41244293767254	-4.86066842538247	-2.61992176644396	-0.897580709209693	NA	-0.653851385906371	-0.0943537462427948
"prt214"	NA	-2.11272481820308	NA	-0.965069842933968	0.322581324711615	-0.586041365043008	-1.8471401974533	-1.56437436099923	-0.665292076493502	0.357926563161644	-1.02061337081597	NA	-1.69906928793421	-3.32022278910067	NA	1.71671795042074	-2.21203254540443	-1.79570608363915	-3.1383521313604	-0.873695356377117	-0.748318919758522	-1.2728601609819
"prt215"	2.55808848115409	NA	NA	3.32724644850355	3.26322929252515	2.97908418640607	5.66019615149121	-0.276289799782474	1.8386469324553	NA	3.31090929882947	3.56213949886205	1.08315566058496	NA	NA	1.33914898411087	2.22121211046764	2.24609784982104	5.17012360803784	4.07419698891853	4.20554537125116	3.42727378707228
"prt216"	NA	-0.886164919478571	-2.08530215864188	7.13564926723638	3.13388742544685	1.22256236906609	NA	1.14392802183737	NA	5.2011140061474	NA	1.91673422561736	-1.52846282969005	-7.2946707266626	NA	1.45159335458126	-5.64213479596197	5.70759936218658	-1.65446071919754	NA	6.54972056609317	-6.38550911675123
"prt217"	2.03946432196809	-1.09265813780612	2.18782018287711	-0.610919417370055	4.13325873252835	NA	2.31212572172684	-0.0408058360368244	0.22267443327879	1.67620900676474	0.632716236453868	2.48458186982044	-0.670709569508173	3.38337570278675	-3.46631397444502	2.77785802546326	-4.04268183216895	0.505442300983714	2.32565691439266	-1.56648920937446	-1.27344706697333	-1.00439172695844
"prt218"	2.94844921592165	NA	NA	0.662875321523135	2.4123754510008	NA	4.54818037622281	4.2425041322814	3.02814794745587	4.03529077958681	2.29491251797492	0.57693891649522	2.626742055193	2.21002843178176	2.01006847686563	1.91668884004531	2.70518765977446	3.93517563614425	1.52462666645844	4.71045015612549	3.78851604671663	3.36533384972264
"prt219"	-2.4599368003313	NA	-1.26531120360865	-2.12702678400563	-0.247161087889975	-0.622003659828203	-1.15462945420891	NA	-1.35671481237079	1.57075666963053	-4.42767069172176	-2.13436627336518	-1.49453920685681	-4.9190145984421	NA	NA	0.464463982549508	-0.728803092898306	NA	-1.181206897716	NA	-2.31499016403671
"prt220"	-4.52243887993593	0.202188250117815	NA	-0.948633507262669	-3.51699428590942	NA	NA	-2.0628163187041	0.0702737960946016	-0.849477116267407	NA	-3.66459622867191	-5.85294859535053	-6.17259531649439	NA	NA	NA	NA	NA	-4.80524804087824	-10.6360888119378	NA
"prt221"	1.29520506846283	3.24254309842309	3.88995211661741	2.29049127810247	4.35444991206638	2.8335086185178	0.597680832364204	NA	3.09457577310413	1.61014053438186	1.62720256558461	3.62795687645677	NA	1.04328350171067	2.80146528041641	1.57214807855802	0.540098674507948	2.36446194531806	3.36408134569103	3.64616240891939	3.93262187516925	0.810318960212611
"prt222"	-7.08379920992329	-1.63456186095426	NA	-2.63930408498504	-1.29931749950055	-1.82765125405936	-1.36247909713057	0.709419374903827	-1.35198471183505	0.372924850861423	-3.22694131133087	NA	NA	NA	-1.53413513259504	-1.98392062292814	NA	-2.4662189289398	-2.38976759233367	NA	-0.262906772512027	-2.47245198099089
"prt223"	-0.318275452621021	1.54992164590354	-0.909111353384776	0.121682161652335	1.21582552420054	-0.374546320029616	1.38434802565932	-0.122651053201143	2.94105535350051	-0.240591827627801	-0.755018343926217	1.47862741778913	-0.533851808965432	-1.09649550036993	-1.44101622488424	NA	0.763170777441051	-1.45416101695426	1.26444511538117	0.348849204822937	1.12063162735415	0.930381426191731
"prt224"	-4.14465865936968	NA	-5.12251119336156	0.479013216931131	-1.58912814608128	NA	NA	0.293326836456976	NA	-0.506236293808701	-0.229969677945559	1.73139134556182	-1.67736957556618	-3.32050485261573	NA	NA	-7.89155507860844	-4.68349394064328	-2.54673647163934	-1.7944371726409	NA	-2.2830795865972
"prt225"	NA	NA	NA	NA	2.08325366403185	0.0715910458782971	-1.16533951279475	NA	0.429615836124049	1.07643980359845	-2.0673421137869	-1.2703281851046	NA	-2.30508056334901	NA	-1.35862940214688	-3.76765841162812	1.05831398363065	0.995554187819914	-5.69840367573291	NA	1.72779900018188
"prt226"	NA	1.44752164466914	2.38894717743072	0.26263677677334	1.73850429935569	5.42664699505145	0.06058683120451	2.6148194746172	0.947842333665777	NA	2.93155933302255	1.23960433316718	-0.792742326732437	1.33134947102764	-0.101909521858106	2.59573450569894	2.74029225403375	NA	0.676147242723272	1.60637530738352	-0.0329404651961234	2.62076622031288
"prt227"	2.8885785755884	-1.23198004099858	0.446793849440956	0.964904380573609	0.746842448070852	-1.27146372559707	2.4869723722511	NA	-2.02956041893582	1.7389432738522	NA	-1.6276256688858	-1.05593932830416	0.683144094029322	NA	3.00991717725971	-1.31668728821936	1.4657465272636	0.359754451013372	-0.465746303813934	NA	-0.689760145369437
"prt228"	-2.24561757066785	-0.306930115686515	-4.50015082139943	NA	-2.26795094370032	-1.40787108101509	-3.567516942192	NA	-2.21079844374376	NA	NA	-1.6778778561116	NA	NA	NA	NA	-4.57195418872606	-5.07703512490903	NA	-3.20888200389813	NA	-3.00116850086326
"prt229"	NA	NA	NA	NA	-3.40069186858818	NA	-2.91255667651088	NA	NA	-5.21881999068309	NA	-7.07752594824373	NA	-11.2134644345425	NA	-8.84434984849475	NA	-0.839969657715222	NA	NA	NA	-9.9315005099147
"prt230"	3.43884295191599	1.72276993406023	2.60206060010703	0.462006931758685	NA	2.47886338675632	0.665166209726662	4.04294077332812	0.602152207979278	-0.0271962371895808	2.04138251871633	0.829497624705111	NA	-2.31426529118217	NA	5.05590535486406	NA	0.323658000593748	0.53367066612136	1.98377187613486	1.3120902378811	-0.81707161799559
"prt231"	1.54451230454116	0.320805026287667	0.959243264059665	1.83458620081146	-2.47096900528424	-1.18309575667542	-1.93272240384024	0.348419937712619	NA	-1.81601497072012	1.00260105232753	-1.24505683906774	NA	-0.970004120152631	-1.83431886193139	-0.778229397724178	-2.28423139932423	NA	0.408811295352997	-0.953952969370822	-0.458977882793772	0.885697670565542
"prt232"	NA	NA	NA	-2.05001491248593	NA	NA	-1.01502362328519	NA	-1.73492259441417	-2.38087858837464	NA	0.312179980783099	NA	-1.91494283702122	NA	NA	-7.23839471873424	NA	-3.22457819420224	-6.17599816064527	-5.59751776533986	1.39347492701621
"prt233"	-6.32256184122544	-1.41776969673112	-1.78915766537204	0.0323876251775816	NA	-5.09559781889794	NA	0.125669915942647	NA	-0.322265590421826	-1.62546289430846	-4.50648688959615	1.64206140823111	-2.59941512717661	NA	NA	-2.49346676268743	NA	NA	0.200590511471774	-0.936785794527724	-1.85380565455665
"prt234"	-1.18056472552995	-1.26508805360862	-0.0806948461313885	-0.815798230520701	NA	0.580814496755724	-1.8684233266329	NA	2.61224877458917	-1.49120224729216	-0.753570735618814	NA	NA	-3.11483265372402	1.32096178171626	NA	-3.27684351256601	-4.66010089579228	1.18351093608034	-1.24423496208367	-3.7170537341631	-1.02490717367475
"prt235"	1.9318757802426	1.94920443485556	-1.75795315524053	0.145909493942912	-1.64687606646522	-0.279521553965304	0.358147800077924	0.0579063200679251	2.69645767398654	0.0675108968155135	2.10342715770976	-4.90948062962792	-2.58002004013023	-1.33778397774726	-1.42537770598418	-2.56624677321362	-3.11381576664715	NA	-0.582410307721405	NA	2.19923716187199	5.85664883854626
"prt236"	7.5164910553078	0.353794383999401	3.5847038928169	-4.24315318334911	-2.85443781718529	NA	NA	-5.20246504375379	5.13360062797211	-3.84057029644867	6.70662146030918	NA	0.969266733124348	-0.516280145735785	NA	0.189667361237542	-1.0083295832951	0.446354688684202	NA	0.933011118047257	4.48612455293521	2.67325905724139
"prt237"	-1.02940657667608	NA	-1.41655733131791	-1.77616236080297	0.527944918927489	-3.90466224070576	-2.15684150572999	-0.810052182550062	NA	NA	-0.411326657097247	NA	-2.34503949414336	-3.99531286582965	NA	NA	NA	-4.31902158331636	-2.92609409434347	-2.99564613393211	NA	-3.05155914811089
"prt238"	-0.412701612102361	-1.66187848360262	NA	NA	-2.91245692611458	NA	-2.84758442682792	NA	NA	NA	-2.80852653390997	NA	NA	NA	NA	NA	NA	-6.63659308699686	-3.31643795040427	-4.40840271268401	-4.72005463334569	NA
"prt239"	0.547435407495712	0.224720175060876	1.99638751122476	0.0885336500307764	0.862804173771242	-1.46180054715845	1.51898591763855	2.17146902255846	0.428877405005239	-1.27409230185635	-0.952328933794354	-0.0590304550563859	NA	NA	1.49547687262991	-1.90201662949321	0.497032581978672	-0.278437111188604	-1.35021769105668	0.0343511567886779	-2.36791984126986	1.63508738883622
"prt240"	NA	8.31735077643373	-1.2277142119391	3.04258858990304	4.14639964129878	0.552957080954303	8.30587918924947	0.917510311954419	4.72830129352194	NA	3.98179999252095	4.09265595566897	-0.353106542178914	-2.81056554108187	-4.0662759402787	1.65943919312952	1.63267127284746	3.84181677380153	NA	0.909195392487447	0.241572622510497	1.61253885311582
"prt241"	0.582892358366584	-0.771177232643356	0.750342148287131	0.739404970089761	-1.16364415639198	NA	0.36063357410774	0.126694486639276	-0.188482952349775	-2.06346824760255	NA	NA	-1.19777599192436	NA	-1.6273928896089	-1.28223455110974	-0.985242918754493	NA	-0.400756019448937	NA	-0.377809949199389	-0.0399131149256049
"prt242"	1.92997477278653	-1.85814737422912	0.446563615896275	0.353322755087971	-0.720434639463003	0.830901490494506	0.836289664090808	2.319131444394	1.3922965251246	2.52018476227295	-1.90976654916998	1.43392136325309	-1.4705663289811	-0.220532860905097	0.629717666952152	-0.862680882210356	-0.713894978695465	-2.66691585530687	-2.77097663017983	NA	-0.82793936550532	-1.4262691676775
"prt243"	NA	NA	NA	-0.356975446486871	-2.30405849240984	NA	NA	-0.463187479760069	-3.70348560993621	-1.08413261804587	NA	NA	-3.42007744908837	NA	-0.937809856018212	-2.37166490186211	-1.11442878330462	-2.53346166681073	0.597569948762497	-0.121773373290403	-0.414041817261259	-1.65932399958903
"prt244"	3.8636779214696	NA	2.37458105855551	NA	-0.217788446241693	2.98597776178912	2.87474601552958	-0.198967806035859	-0.108231329922362	NA	NA	0.94262584741293	0.789508677053369	0.391348646609738	-0.848417134728843	0.736474553856613	NA	-0.367600959407932	1.60923486877926	5.90176945109817	2.73340892686775	NA
"prt245"	-0.889173774505301	NA	NA	-0.0880492514756761	NA	0.646974985103361	-0.686803233276945	-0.543064248356557	NA	-4.18695990360687	-1.80284082925132	-0.0489612574108893	NA	0.0761385622003283	-4.02919256366787	-2.0410391653542	-4.68658515641057	NA	-3.63528417493814	NA	-2.70964909544033	NA
"prt246"	-0.373987253911573	-3.06964252499717	-1.9795592003431	-0.0216539915515329	-0.35021273596179	-0.188866940017982	NA	-1.98065619042848	-1.56131860354985	NA	-1.00235532918159	-2.80420008750424	-1.73881760473329	-0.930220617460231	-1.31106658650495	NA	NA	-3.86120049126791	-1.38709680519998	NA	-0.697190945866556	0.13602466387739
"prt247"	NA	0.877121700440675	-2.45262263118327	-2.47213364369368	-0.371244133015662	-4.70389902097293	-0.746821360358725	2.16577411539914	4.3545337678557	NA	4.43440651736774	4.48735007327684	NA	-0.532717055128373	-1.36427876728925	-0.445908218419954	NA	0.619102650913913	-2.45300547776966	0.548047227980224	-4.69011855793212	-0.410993884973485
"prt248"	3.19678613143022	5.18062882924261	NA	1.66180431206823	2.71897632564009	4.66117702234585	3.78682375110162	2.36806453160289	2.43982063299311	3.15551077584724	1.65257949412193	NA	0.249272505983983	-1.03024991461752	1.61266779520362	-0.868350102128987	4.82370967403884	-0.753872900657803	4.39125314920155	6.15927751197308	4.66349091351329	2.08327411999615
"prt249"	-2.12941786173729	0.295184519701234	NA	0.390114746834309	0.990581948848893	-0.847254800659465	1.15283155908597	NA	3.1793754712203	0.924969447317264	2.21552538856983	0.527007477894117	NA	-3.07402480230647	-0.580698212738412	-3.18163277278336	-1.90612821630446	0.0518489392942342	-0.17930351745187	-1.03163190779793	-0.358933535165228	-0.23988123435101
"prt250"	-5.01954155892196	NA	1.22015956496146	-1.89359873954252	NA	0.402800300964451	-1.27826925952526	-1.4247470950503	NA	NA	NA	NA	NA	-2.65355110372751	NA	0.0569729284789212	-2.58729051720272	NA	NA	-2.21068131961667	1.71589323637081	NA
"prt251"	3.77797757706191	NA	0.197243481010725	5.1407056460045	2.11136043497761	0.425407603366433	0.531925769664977	2.33645910653381	0.462588742937487	NA	5.7007008372755	NA	3.90503473646414	2.88816014770215	-2.90722607865333	3.65599929788472	0.0740363369158917	0.629125882521177	2.73802045127051	NA	1.28899540779652	2.25539299012065
"prt252"	2.92088979912878	0.923414890332544	4.28083616351205	NA	NA	1.82284525595492	-0.240801851548711	1.5272702161133	2.41549511917926	5.03715254769336	NA	3.04639349299477	-2.558696375826	6.24941161733178	-2.20574839001936	-1.91781992247899	-2.42054326063916	1.04183452945489	1.96793448116756	4.06601112943052	-0.104331839164485	7.53635182494287
