"s.2"	"s.4"	"s.5"	"s.9"	"s.12"	"s.16"	"s.23"	"s.25"	"s.29"	"s.30"	"s.33"	"s.35"	"s.37"	"s.38"	"s.42"	"s.45"	"s.49"	"s.56"	"s.58"	"s.62"	"s.63"	"s.66"
"prt177"	NA	-0.449149800536026	0.848614942655749	NA	-0.877511972122224	NA	1.81711076673471	1.57886134503596	1.83376929928054	2.05410710449619	-0.914734520988859	0.763783791588301	2.95488698097131	1.87604348292634	4.42352744994191	2.93955562356729	0.328062219783061	2.62606748567421	2.18388481400663	2.70011304720955	0.517462938455664	0.72204647628561
"prt178"	-1.69414880806053	NA	-1.84234094192164	-1.04825711511445	-0.84554157915132	-1.19481479638422	-1.81176117915535	NA	-0.755653970359689	-0.385748463148258	-2.60606420097115	-0.135468553837852	NA	-0.776858233571897	-1.17404601308588	-0.746352410251579	-1.09594919029223	NA	-0.934183401455559	NA	0.562419664229366	-0.523621877802477
"prt179"	2.20028648003341	2.17178258612917	4.33012233119237	0.640053415404685	NA	2.9795937814884	NA	2.35680564560728	2.41265363104912	2.49424082553073	5.6572519392929	2.90720001805994	5.70528115680481	4.72263339451929	NA	5.25957074270175	2.56805345429975	5.55369907936978	NA	2.53665090704198	2.30020577996646	4.56059219328461
"prt180"	NA	NA	0.780635559138415	NA	6.44157308375372	-2.05749350735014	-6.83500062190368	2.23270817443948	NA	7.25130470553992	4.60689982366301	NA	1.15349070296608	1.41635827454553	7.54821786750363	2.5197571685394	1.29475978183624	1.31962171036801	4.96539442422333	-7.96985019663647	0.373961975292093	-3.6881350140763
"prt181"	NA	1.51094651826665	0.0422112390263798	NA	1.41510694621902	0.2025633793517	-0.365129568652985	-0.0906916391376727	0.100978917326699	0.632042038887884	0.114596561782859	2.69052830765524	0.83719252022053	0.745166698506732	NA	1.17376801386966	0.410682555857303	NA	1.64486749932559	2.48677485755959	0.836277407163906	2.11883274642971
"prt182"	-3.62956157334376	-0.482928654218572	-1.75164273459071	-0.0522539350618969	2.83810794865868	-3.00817101974325	-1.87221601013657	-2.07733711365223	NA	-1.41604422298906	NA	NA	-0.530487020936058	-3.03961188396374	0.281559169562166	0.6666647638634	-0.529021730729858	-0.881422147919231	1.16652347154474	-0.790258948047658	-2.28691257327018	0.973817895145408
"prt183"	-0.430788491418279	-0.31158515601505	-1.77442621219112	-0.389146577955398	-0.0814722097220723	0.524565884881935	-1.48009682699707	0.352850936329445	0.642705942770083	NA	0.62346413655225	2.58379598242488	0.745324531441098	-0.133519020217808	-0.0956455595070954	1.35673008780772	1.98163735168646	0.168513399561654	2.0408190608082	1.84833203375027	0.35715274978365	-0.284782600843197
"prt184"	2.05670900199155	0.982195107815266	1.70506839081131	2.97709605616078	3.90603927308938	2.49292263469525	1.83050233925069	2.07722903636213	3.33130063447997	1.09714496737701	NA	2.96370708042433	2.48300383908506	2.56576637457438	NA	2.47743340323564	2.32927841922176	2.50404487471484	2.55634320986078	3.69721492287897	3.57797057364928	2.05157264756144
"prt185"	4.70413969119599	3.73897300394465	4.14392961585704	NA	4.80821597549388	4.50887185184194	6.50298884256111	6.20658930530663	6.89891887753899	9.27080361802438	5.99274042186626	6.32922913763461	6.27364375861142	3.30677775068971	2.83468969113744	6.86019989569129	NA	6.78222012154632	8.33334219776744	4.71139733536344	6.6741410421481	5.75550660335141
"prt186"	-2.27634771319573	-3.8467959642864	-4.59374560391578	NA	-3.93254258355919	-5.37491490928196	NA	NA	-7.9793764656786	NA	NA	-2.04054569228073	-7.65507044935983	NA	-2.82017760857321	NA	-5.94749144431428	NA	NA	-3.5982469794111	-1.40327486725114	-4.30373925897251
"prt187"	-0.491451445190162	NA	-5.6149068081645	NA	-3.07318852465608	NA	NA	0.904396682510867	NA	-0.964571747011044	NA	-1.14697450226682	NA	-2.37452950958947	-4.51198412495844	-3.2269437988487	-1.69997906006671	-0.912711200121264	-2.7070886363323	-2.36123874426235	-3.66590121209258	-0.42291052721779
"prt188"	NA	3.23260725708534	-2.39152550188436	0.592774391509941	NA	-2.31608101238417	-1.29874856733262	-1.73530902618525	NA	2.12565356219844	2.61601660961196	NA	NA	-1.4150594563472	-0.522078727398578	-1.83097461056094	-1.45765333294773	1.50075697887261	1.39054185796402	5.24584362731318	-0.442658962660519	NA
"prt189"	2.37723812303972	2.49845509852741	-0.662061942600708	0.363666997188516	-0.378715310376166	1.5419592166374	2.28953961641428	-0.301139933938303	-1.7304192395259	NA	0.367937377791517	-0.375312061025802	-0.661578695117615	NA	2.13169262969847	1.40206618488799	-1.79765646896772	2.58190797821683	1.55991058431734	1.84880723910065	2.73677243259939	1.30310266806673
"prt190"	2.68542766876448	4.55783887428325	1.33510082271889	1.17072012210363	NA	2.54861342045189	0.957290941889023	1.12820356827691	4.26527835814096	3.48807535545552	3.11836127356077	NA	5.01030841989472	2.5830814602873	NA	2.11556684987263	1.33295030577864	2.32435384125489	4.15804839511658	2.24413658036296	4.02722247485259	2.55898950222355
"prt191"	-1.55550098733448	-0.0732728561992785	-1.77986847032891	-0.0782512143974044	NA	-2.4542934859516	-0.232533644486521	0.232989368556001	1.88937563736595	-0.790391181146581	1.37290040262855	0.557058115286527	0.00495691110198822	NA	-1.49600089407677	-0.563240677300185	0.785488216247466	-1.00635872712207	-1.67854815391426	1.12069948737023	-0.0804226831252732	0.0317095861446414
"prt192"	NA	1.07875647079097	-0.807410479363924	-2.08172300175877	NA	NA	-0.745889632655211	0.0196176073972228	-0.816575391752212	-1.90614205107159	-0.969546851965897	0.644551181015762	-0.133126683129909	-0.970017708523037	1.11385006560034	NA	-0.26501157957891	0.460816550629173	-0.966825803485222	0.492364692126624	1.10549726325025	-0.930487239273314
"prt193"	NA	-3.03313626059337	NA	1.32705196223691	-2.72600219144456	-0.462861267207001	-2.09643653655042	-1.2215567168767	-1.24813186738722	-4.02013858462877	-0.745125210672944	0.477936410531827	0.501253561979124	NA	NA	-1.08324612910152	2.19421919794764	-1.59108810625319	0.832439287753337	0.247784065071699	0.160718978687576	-0.0308312997731852
"prt194"	NA	0.516122029060512	-0.467571910013399	0.922333716262104	-0.717773360649045	0.870090159809564	-1.04021582569812	-0.283744977226268	0.349722193997106	NA	-0.0122834628552243	0.481679082053061	0.683122924394279	NA	0.65554050602973	1.48990381264445	-0.676979394628714	1.23635359676109	0.920545006766882	2.70195358812505	1.11714564026562	1.63557461176125
"prt195"	-0.156994942915835	-0.692269948101857	NA	0.204117958634939	-2.40096345692942	-1.90631712523253	-1.63376114359899	-0.791996046523913	-1.30211929095091	-0.896956011597526	0.000115086822234656	-0.789849046787783	-1.06457187490985	-1.03228120272966	-0.748693496004866	-1.49755295990773	0.124963486969255	-0.779464259929142	1.24670214407713	NA	-0.0720749777203109	0.725948396717464
"prt196"	-4.40222323661862	-4.90612273696167	-5.9733391565497	NA	-4.41561682408708	-4.43615796005825	-4.24294129829084	-3.1291903159064	NA	NA	NA	NA	NA	-1.3840930637038	-3.09873933406733	-1.17546432542594	-5.45967356132925	NA	-4.40073376300214	-2.17619527797877	NA	-3.38361734264425
"prt197"	NA	NA	-2.15446347218264	0.0305272417592225	NA	-0.69372311640325	-2.3346426760798	-1.7617254489306	-0.165837728662085	NA	-1.11063422158682	-1.82420326966721	0.597119246767132	-2.21511346665526	-2.67432675827247	-2.40603871608233	-0.385724302491826	-1.00071283647621	-1.48131926457003	0.0667706161956562	-1.08622211593205	-1.87529168020089
"prt198"	3.59068826985578	5.5153930598478	9.13992805048079	6.41564269218022	6.76862898754022	2.70141272445683	4.36171980727942	4.25812672211485	4.79260380876014	NA	1.26916533324748	6.7913056840465	0.664907715650602	5.28245647671321	4.04719468878414	6.04592812776261	6.22644351016286	4.57372183343047	4.52612142465931	NA	5.32780453221338	3.97945108520121
"prt199"	0.614091629493552	NA	0.803728466962854	2.12290032446504	1.81370979877395	NA	1.12361591542973	NA	1.18540354040861	0.143343575451261	0.0133842692647651	0.546260545503894	0.184045155466248	0.942863475720925	2.11535524663727	-0.412918056548242	3.10625893956896	2.34358000988395	0.950178154904631	2.72097354690728	2.59978958195892	NA
"prt200"	NA	NA	-1.84866505449396	-2.55999746576993	NA	-2.52313480075451	-1.5472270559444	-0.96752661059034	-1.757461311692	NA	-3.25813712633293	-1.97910662857805	NA	0.35100659206769	-0.162623184426851	-1.09015644723897	-2.80449132938725	-2.91150465668412	-2.09457219762189	-3.01395287451407	-0.27379567115149	-1.03347070482158
"prt201"	1.04183794721113	1.0135041414705	-1.45407546456648	NA	-0.146478711193923	NA	NA	-1.22497514863269	1.41149011257768	NA	-0.389851488400969	-1.28249886254367	-0.382773605635401	-1.42278026445433	-2.01167884117628	-1.73347655211565	0.895301163150112	-0.679282915750384	0.0772474528498752	NA	1.19358675227697	0.778015451736614
"prt202"	NA	-5.89130616887587	NA	-6.7849719710066	NA	-6.42904550418281	NA	-5.79417247934414	NA	NA	NA	NA	-6.3088886359575	-6.13413742897712	NA	NA	NA	-5.52246903297829	-6.73680367424994	NA	NA	-4.54162017969899
"prt203"	-1.99688684348259	NA	NA	NA	-5.04620532832784	-3.7889907147335	-4.31918821898838	-2.66282197187708	-2.72258583614574	NA	-3.71689352627233	-4.49971220490032	-2.85261386142082	NA	-4.04274908979148	NA	NA	NA	-4.52528819545235	-2.7736452433797	NA	-4.54716968085293
"prt204"	-0.868057447317387	0.908307378805249	-0.804959234779199	3.68594603688706	2.38533169067673	2.25100167880191	3.07702327515609	-0.529711588448428	1.28885571736346	3.11253430984095	2.61267144019261	-0.475696627965702	1.44539771043544	5.21364558342989	2.18675970003369	2.37042107307579	2.58740299944302	0.00255196306108876	3.61297752192058	-0.0876625567503574	3.22866192559048	NA
"prt205"	-0.720396084775241	3.37184137056859	5.20502639697103	-0.443302489880558	NA	NA	0.136615250465224	0.182018227090433	0.484594714571734	1.59733246499791	0.585725165125918	-0.798580902689531	NA	2.87656913468787	NA	-1.58455576368029	0.960210861718847	0.772311210217321	1.09763626956702	0.677535091201139	0.585504799624801	-0.513954709604663
"prt206"	1.93161412972565	2.01637093369877	1.92956256723821	0.846432431708627	1.40583330752246	1.2605488986123	0.53587331592745	3.12310509162181	0.994353048175734	-0.0737439011417872	NA	-0.355347514707375	-1.32069233902391	-0.429275124254303	2.45170505566404	0.294509957125742	1.42115733440576	-0.400398881486965	NA	NA	1.04775203986844	1.72642079120423
"prt207"	NA	-3.34385946972914	NA	-4.65560007299555	0.653625121704997	-1.98542794154041	-2.4774021858909	NA	NA	-0.882204452621803	-0.711186874055056	NA	-2.47814816260927	NA	-2.13386842150787	-3.43557724615313	-6.07253602209944	NA	-1.29496669576282	0.0397586225619888	-2.05962476365956	NA
"prt208"	-0.138649576985201	-0.311587942671189	0.942015693021449	3.53081314416915	0.947564585508523	1.11323603905268	NA	-0.0840739159525674	1.09341208594122	0.646057119952069	NA	NA	0.888579704189059	-0.474062541661133	-2.47058267166645	2.15261094279662	2.08070405448821	-2.54911037468485	NA	1.36793762896338	1.08059268552305	2.44534573059014
"prt209"	1.80356815502365	0.143376393381171	0.664050192067307	0.460635910654169	-0.602622717210711	1.61065044687601	0.187866891984202	NA	1.40133755821259	NA	2.62521747670132	0.502037924590079	-0.704702248160729	1.48569189227946	NA	-0.696800471364739	1.03184327635775	0.582341009066019	-1.13958678447072	1.53642260729641	0.420659700126176	0.652338643525821
"prt210"	2.56737704554485	7.50845743438187	8.06731467318381	2.37486996890239	-0.817077309207174	NA	7.99204632564406	4.77090755124141	2.86139108708896	NA	3.07580982196012	2.01016495739069	-1.74240326766558	0.233266459446003	2.7968263893387	1.42353700528646	-0.19499299925988	0.184046103249785	0.210726642976387	4.10106239093781	NA	2.45473253895758
"prt211"	6.30236268925619	5.72356757423628	4.32894392969382	5.29877786602224	3.83568990768559	2.43815167524533	3.89711757738204	1.85287727585091	3.30987912628009	4.26095618922487	3.61704402095262	6.47053492877951	3.60133788883649	NA	4.31052392292841	-0.672081915339171	NA	8.12817466406423	5.48582528838232	1.7095618251315	5.19837396688932	2.72864348140314
"prt212"	3.85724683838707	2.95362208297933	4.36317643601597	2.08489210417804	2.98305938568999	2.46543743538705	NA	1.8404870286325	1.04700013131662	2.82604274207247	NA	3.75543102407947	0.921342514834569	2.15833864962019	0.566277957279292	2.51267367270309	0.518395995932305	3.21620043184845	4.075008990391	4.43277908899691	0.00430903779477481	4.27789986525186
"prt213"	NA	NA	-3.3480158514307	-4.21978275857179	-4.0734649916001	NA	NA	NA	NA	NA	-2.8840898815465	NA	-5.13576564486335	NA	-5.03371672159428	NA	-4.90838521075547	-5.13382750505362	-3.45623854774909	NA	-3.82656531245474	-4.04915469146311
"prt214"	NA	NA	NA	-3.08567621067928	-2.08351837925806	NA	-2.20512728973508	NA	-2.96170635630672	NA	-3.09373650270929	NA	NA	NA	NA	-3.14338453540709	NA	-1.64616179546185	-3.22120640109971	NA	NA	-2.61681536029188
"prt215"	0.844497029457044	0.0588769096999399	0.664525369832793	NA	1.0236372782012	-0.457795891580258	0.907083250605388	0.338906487571107	0.32413219576457	0.557161493715246	0.85865931795065	NA	-1.18547890127012	-0.817989625137514	NA	0.0610107946329261	0.152918068214965	1.38953802976323	0.0386727491839474	0.120481520632371	0.961022305559661	-0.922296173480899
"prt216"	8.83310742273316	-0.43013303003527	7.51195804941128	3.21071256730041	4.66310052629152	3.19950138823828	-13.4722161657973	NA	-2.82585843110876	NA	1.56858868499083	6.40925158817184	-7.56804576405841	-5.3049614728599	NA	3.12336549298087	-1.63323289785158	NA	4.3802874385315	-1.3207801878151	2.75229180980737	NA
"prt217"	0.349626257358228	0.215149728234644	NA	0.403630504878798	-0.995811026976625	7.45727129018972	-1.1742567736858	1.68194827463157	1.10751933780741	3.46535040331	0.78870605084679	1.47895450863712	1.41068442455466	NA	NA	0.254344957233645	1.73017570885761	1.54520446517003	1.49279045321379	-2.06203905131562	2.12183546017337	1.33459173312796
"prt218"	4.28669947237269	NA	3.9441696941971	4.23391800397525	3.57409747655301	3.15961373896842	NA	4.04666070455916	NA	2.80079211196866	1.27114505791989	NA	0.626349523214741	4.09232378910957	3.91485320706288	1.67299256704847	4.19441010184799	2.28070096520697	3.46409844127778	1.79081026535879	2.8914935205861	1.22687033056272
"prt219"	-2.36414041802183	-2.38853770431033	-1.71471164954905	NA	0.292616365562577	-0.256108906897284	-1.34968493823255	-2.44390958677866	-1.60508559384296	0.0383468637362554	-0.652847158231185	-1.61141613508075	-3.7843137362376	NA	-3.08230323272461	-4.12852459610349	-2.92891285225412	NA	-0.481995742047541	-3.68511271454121	-1.44478275929704	-1.95328928837446
"prt220"	NA	NA	NA	0.622124031255864	NA	NA	-1.12082547198862	-1.87792561187044	NA	NA	NA	-3.72765842263761	NA	-3.36568961338239	-4.33967136359172	-1.52355727347621	NA	NA	0.127747393762355	NA	NA	NA
"prt221"	-0.956143965607525	1.58429394400181	2.50824822795366	NA	NA	1.64126494201299	0.971268139965895	1.61993857779108	0.729767804215408	0.913157811821765	0.848125130800719	1.14802036813239	1.09818661910925	NA	NA	NA	0.35363608082875	0.52408916426726	3.16177185190461	2.91380044869645	0.175275332011324	1.43892434454395
"prt222"	-6.88956123496198	NA	-0.449770864941303	-5.49906617081579	NA	NA	-1.67594956243494	NA	-1.16436743897497	-2.82983396879636	NA	-7.67458715572984	NA	-1.70826140003122	-3.87354451160756	NA	NA	-4.11565014438288	NA	NA	-1.7782542588182	NA
"prt223"	NA	-1.89793424449161	-1.64887305063353	-2.24102646965708	0.568925802509751	-1.87201715839352	-0.460731350968928	0.69978031788451	-2.06742166026965	-0.902036690958324	-1.2867854648064	0.0931743102224998	-0.0579844415741827	NA	-0.798848842973856	0.153486881411634	NA	-1.00523204059428	-1.59965176879702	0.536685444915992	0.725543462357642	NA
"prt224"	-1.97802033989862	-2.74636668984682	-0.95663529866926	-1.53905717104502	-0.589207025882892	NA	1.11502875687426	-2.31636450932928	1.57490167856647	-0.368224039734472	NA	NA	-3.60447140024251	-2.47221656102615	NA	-2.25625717034574	NA	2.58167077804846	-0.854786520057488	-4.19158974621092	1.27941015267705	-4.32776455024651
"prt225"	1.22101944246189	NA	4.34370457650447	2.76895801634398	-0.786374247103365	2.15151746002778	2.99385955783619	-1.54309510732993	2.63769589945431	2.04320849218132	-0.345741598825017	-0.510046129160447	-2.28308778233222	-0.147788967280917	0.737566246842834	-3.99203585094718	NA	-1.48956890949045	3.39585995942753	NA	0.979107263056888	2.42525912283616
"prt226"	0.91037390924382	2.65203369974668	0.202283939246152	1.12791358184693	NA	1.51379947923298	4.4463296540009	NA	3.00935811759111	2.03325676173987	2.60390893520839	-2.01760091452063	0.384685193670461	0.169243491581115	-0.594231643384287	1.00005054534829	NA	-0.416786119826197	2.83788470568136	0.283494157581342	1.49829779446845	-0.377958930230615
"prt227"	2.56170290571576	0.798028215864505	3.38152995424639	2.94075530863953	2.86761358766506	2.21636408200412	-0.707336422627042	1.93059462187718	3.48396897327312	0.802704249350906	1.29649338069449	1.02132648928698	2.58840941871477	0.481133239930733	0.459549709993682	NA	1.60862096590531	1.49295264442502	3.26134379421903	0.897441464938706	-0.192773692453869	4.46410448632624
"prt228"	NA	NA	1.86820150343924	-0.419380461031514	1.21003139793294	-1.35806004047083	-1.30229830555021	0.154606066072567	0.259242579901838	1.24465864739751	0.984647671641329	-1.48819807928694	-1.64590919782888	-0.616442641907892	0.135639177858864	NA	-2.22382149886444	NA	-1.16860012674888	-2.54210384480871	1.68773433940904	1.45189622131151
"prt229"	-9.8451999839359	-5.49546279442825	NA	-11.3268864373736	-9.68524812573011	-9.91317628197064	NA	-10.92375104159	-10.44996463425	NA	NA	-8.8157755478448	NA	NA	NA	-8.75971086704587	NA	-11.1682952278132	NA	-6.74903158145957	NA	NA
"prt230"	NA	-1.84362141347351	-1.04669874200297	-0.23933204849465	-2.0293200879347	-1.60005700525222	-1.44895652330542	0.324322019062476	-1.08783023602323	0.724130587656491	NA	-2.78269840617822	NA	-4.91153392752845	NA	-2.41921020577291	-1.69122741548226	-2.99633754330672	0.710836436463322	-0.352855826345726	NA	-0.148621077736601
"prt231"	-4.4116663966607	-6.49510792847802	NA	-5.62900779749396	NA	NA	-5.49720033149406	-5.51386089551207	NA	-6.44753929744691	NA	NA	-5.9832049739167	-3.9931313915808	-7.4611145531213	-6.22149709860096	NA	-6.28114141751643	-8.87730710776527	NA	NA	NA
"prt232"	NA	-8.16887709693444	-4.25103398219868	-6.27114547952524	-6.34596964825462	NA	-5.4822589405118	NA	-4.27520548483082	NA	-7.67822726405074	NA	-6.41675356339215	-6.61729836559472	NA	-9.2725911555308	NA	-6.57665912679097	NA	NA	NA	-7.66392264582618
"prt233"	0.50264176593262	-1.84149629551311	NA	-6.12066036470031	-1.27629979480995	0.261376914088087	-3.81626831911241	-1.673168330716	0.113523707972194	0.647692270368344	2.02672656223558	-2.14384675179278	0.855851837636145	NA	-4.09471446907349	-4.66166080741322	-3.04034910914131	-0.790191321019412	3.14332054508461	-1.32657959086557	0.588222726213202	0.194696993985959
"prt234"	-1.96875493806514	NA	2.21642805043894	NA	1.72919031776675	2.07719745323915	-2.11408147237556	0.988101202509992	1.67965130984039	-2.95195352595739	2.5088149136494	-4.34775326568064	NA	-3.87981386573594	-1.9121006903134	-6.03523093286952	0.258897280395135	-3.57101948791821	-0.601428618493571	-1.34983294455274	0.175760881700259	NA
"prt235"	-0.721300311750637	0.417908507578714	1.75130318877384	0.0448633271874283	-1.11558553979238	0.166770608962661	0.35399269434396	0.360427506541451	NA	-1.18252629627023	-1.5228500258009	-4.05180090997314	-3.28120288304983	NA	NA	0.410509468898108	-1.04476970811932	NA	-0.171494680329851	-1.74120023025564	-1.22663742087004	NA
"prt236"	2.31195501299442	-0.0911958850673965	-0.485901364772126	-0.460956825747924	2.18967735297643	0.61089926974303	3.0184246357689	1.22719638451737	NA	NA	-1.27172356714982	-0.214462401909428	0.572468480391949	-0.295946144637288	-0.285826598995062	-0.289404194053494	-2.61404595498561	NA	2.38018049054509	1.26737471769951	0.594040189631753	-0.0910221620185768
"prt237"	-5.00863479347142	NA	NA	-3.04410954596356	-0.793333061904831	NA	-2.64106021335039	NA	-3.10897943047676	-5.5635753286308	-2.7800584451537	NA	NA	NA	NA	-6.53309564754657	NA	NA	-1.91740481556574	-1.95733365772618	-5.4425986434952	NA
"prt238"	-4.56943150883094	NA	NA	NA	-4.29264184186641	NA	NA	-4.21294831174785	-3.97625788748052	-6.25651111398252	NA	NA	NA	NA	NA	-5.27734480968167	-5.75757770989069	NA	-3.0870619118491	-6.15635267025029	-5.18842779002684	NA
"prt239"	NA	-0.265771439398214	-0.415349480034928	-1.10127336247065	-0.0715593407816195	0.270845436600078	-0.353306120363581	-0.0856657863882014	NA	0.892648900665934	0.419760063075723	-0.906637923767305	-1.33398219025116	-1.88785399646964	-2.46963397077207	-1.38125112067293	-0.509052485828926	NA	-1.19105360382517	0.217833170487018	0.551209627131728	-1.526593687063
"prt240"	6.53480630611759	0.660207216992391	-3.70176896271737	3.69097447230693	NA	3.97435710230499	6.22130199714848	-1.31141590321493	2.24012827243803	7.64219401901806	6.28061382734807	7.99707279250239	2.24016427085681	5.21251748592075	-1.01839108214381	0.0963564056726998	-1.43132136381458	2.9051104087168	-2.81292406184486	2.33994242125637	6.23422030837162	-2.87811811274334
"prt241"	NA	NA	NA	-2.32112996929831	NA	NA	NA	NA	-3.52165159034268	-1.60438794718644	-3.18004491226089	NA	NA	-4.71295024732707	NA	NA	NA	-3.70772997869794	-2.10138524270117	NA	-3.05780027338562	-2.86821245204261
"prt242"	-1.45142249582788	-4.87883746080658	-2.44943264792721	NA	1.79850575119474	NA	NA	NA	NA	NA	NA	-3.79245838291974	NA	-4.31938870712599	-2.78055137209679	NA	-3.85777477903319	NA	NA	-0.34491368168166	-2.62256273635137	-2.94827685640473
"prt243"	0.455448733914082	2.88313170612182	-0.0741547402804645	NA	NA	-0.199816438102448	1.84930242309171	1.11114466065441	-0.148070314437419	1.23688493531632	-0.936575202871072	-1.79280020960861	-1.00970921859799	-2.11653381011668	-1.36850742118647	2.29474702000483	-1.68656127270745	-0.491038237256228	0.604121890456598	NA	-0.786793689367312	0.245072198175439
"prt244"	4.84708903740518	5.44707740179091	1.68487452573291	2.23059810818552	2.13410536607798	2.01211748355682	2.98169861161821	NA	NA	NA	2.11226928886379	0.195955512190614	3.14440217590371	4.47882515976497	2.3323205854237	0.889683353470822	1.05247235581637	1.47809669734119	2.37085201708606	1.54126615151626	2.69185643406642	NA
"prt245"	-1.92627367317522	-1.7413048448514	-0.717875638887978	NA	-1.28579481888513	-1.94569973259648	-1.44487962153371	-1.95219593321521	NA	NA	-1.38195128738399	-2.80934626249176	NA	NA	-2.22953513710468	-5.92445607898522	NA	NA	-2.05381993934578	-2.30320074586569	NA	NA
"prt246"	NA	0.816123076406923	1.6970918734286	0.572942679509071	2.44256875310552	2.01470473469952	2.17222667048164	1.30691581536478	2.3988732400424	-0.424487167764509	4.00471198301484	2.3278504292414	NA	1.04509562391063	1.23280750078978	1.36215406439	3.09087641373893	0.694135660729397	NA	1.60106920478473	0.894182424932693	3.84410765732781
"prt247"	-1.75864727672722	-2.66862212541169	NA	0.221601938601799	NA	-0.609695167342101	3.48004927602366	NA	1.19725935823307	NA	NA	-5.94716474434054	-1.04490086325099	-3.12049844615887	-5.64258493468424	1.60872710662884	-1.43850711333078	-1.3471441297805	-4.74332628443173	1.56442973972328	-0.369180644586483	-3.53452938505733
"prt248"	2.84168791904843	2.47239488508536	2.95056131524596	2.75415637368184	3.27933565627525	NA	4.06203795046419	3.91826052336497	3.5382434759337	3.52628867828775	3.12155071632916	3.01451826810132	1.89050566583184	3.60866340528254	0.936267252949429	0.769039780971834	NA	1.29342651077364	2.37684161622127	2.55871713022017	3.82097315448859	2.34006064680624
"prt249"	-1.08244342854338	-0.641358163155342	2.06250327042771	1.36190414752962	-0.0252996316781548	3.26908730611612	2.45336455734084	0.524384190456611	0.733953450454441	-0.466104426981651	-0.0728932938321874	NA	-0.941021769087888	0.0306522151527492	-1.87985492793771	1.3971468558105	-0.545846851162528	NA	5.02806007531972	NA	-1.06430932464757	1.65864898815276
"prt250"	-1.06059140937007	NA	0.0196386693417824	-1.72390599022057	NA	-2.14139690777565	0.542166075085524	-3.16183476601392	0.722684727711624	NA	-0.677043067683312	-0.663687432895002	-6.30740742607975	-1.3625999809325	-3.18632587786903	-0.50799212546838	-2.53653178236198	NA	-1.50631934470983	2.01661721261688	-0.569906631461695	-1.44746389068387
"prt251"	2.66080796467929	3.06003440656487	1.76159525745361	5.54354797201386	1.62494796908153	2.56066973461227	3.10989793182181	5.0934411930996	5.02156667061041	6.36521077793043	3.55852001185954	3.46138728137728	1.89890442066407	-2.03642204918931	-1.68131140544768	0.348369151311196	3.05530982213134	1.52879816517233	NA	-1.9181840373392	5.55980230815293	1.55184404723257
"prt252"	2.07510506903496	-1.12895830007689	-1.33799759193148	6.76446701007152	2.19233105305628	0.716686549197059	-2.79517482635979	-0.239294996373086	NA	2.06769280799282	3.10653347483564	0.66678502877489	-5.38646040357978	1.82112422123001	NA	NA	8.10506324169309	-2.52853916071731	5.58260701966315	-0.492580617374768	4.76420697148477	NA
"prt253"	2.20014335398538	3.09606686929699	3.82107531586327	6.20639969577642	2.88259121582278	2.7770021971142	2.12924704922692	5.90246711721321	5.42802766199559	2.02018676139778	4.17540697853856	3.57955369986127	5.74177615435992	1.21664034243053	2.84480972418777	1.52739287731502	2.45455461118661	3.23990432454596	4.8121965307001	NA	2.78030180603011	3.65940075107732
"prt254"	4.79849731871207	NA	2.08700304737766	5.23688611035359	1.21173524947747	4.27997424548979	NA	2.04876441604384	5.258349124232	2.57547404754076	3.7204454140156	3.31875675919474	1.47452512249514	3.49641922749514	0.903644602297479	1.35001134318124	1.15995154564366	NA	2.98695497098732	3.79145613100164	2.21075975261921	2.3711429762419
"prt255"	-2.08499889295654	-0.516890072166001	-0.675390458005436	-2.84324755860812	-0.533156467357533	-0.932174829080635	-0.405590575891507	0.175894234352617	-0.60201325664811	-1.05434422416044	-0.434036088112849	-1.94366241544976	-1.09173404671889	-1.04652938125674	-1.94981857297901	-1.81871492361142	-0.801806381187995	-2.63532784466506	-2.00077472564022	0.67409706679037	-0.88897588723336	0.0761031933058679
"prt256"	-5.57346239881942	-0.257843312338495	-4.11083243388094	NA	NA	-1.15382007055186	-0.320930586852473	-4.69002787958817	-6.96837392842932	3.56775153735178	NA	-3.74982318337395	-5.66223646471134	-8.55435640109161	NA	NA	-0.739638294654474	NA	1.37831430113876	3.32463724438195	-4.42624866689707	NA
"prt257"	-2.66504900269512	-1.72766627774285	-2.01873921095673	-0.986998197417644	-2.54182919451975	NA	-1.85183380697235	-1.40581118477656	-1.74324299340513	NA	-0.870173685726095	NA	NA	-1.9475194097674	-5.52708313498855	-1.32331688453072	-1.56974771335034	NA	-1.15101055040718	-2.45705371765612	-0.519226971853699	-2.26561356673766
"prt258"	NA	NA	NA	-2.40182414308801	-5.98864308295107	NA	-2.20785723105116	-2.35134534612771	NA	-3.94882554345275	-1.90091144365273	-4.28756399664553	-5.60134355005106	NA	-4.9111003040279	NA	-0.751583455012031	NA	NA	-1.63942376228678	-2.16166485192153	NA
"prt259"	-1.99951927136861	0.531052254555165	-3.47101310298117	-3.39349787302454	-2.01196850731137	-2.09431326275155	0.431656500850287	-0.477467771707185	-1.16795778230836	-0.545360315110159	-0.548853155892531	-0.750683575394473	-0.582506214764122	NA	-2.92423134075355	0.450029521132389	NA	NA	0.789218572596736	-1.77246779234338	-0.625075010136053	-1.19171410314167
