"s.3"	"s.6"	"s.7"	"s.8"	"s.11"	"s.19"	"s.20"	"s.21"	"s.22"	"s.26"	"s.27"	"s.36"	"s.39"	"s.40"	"s.41"	"s.44"	"s.52"	"s.53"	"s.54"	"s.55"	"s.59"	"s.60"
"prt1253"	3.61365279232365	2.01908107277958	-2.23813569290481	3.58820329851227	0.740777873203202	1.09940809993735	NA	3.15967149114559	NA	-0.174300802903366	-3.98092593248598	2.99279444788506	1.02824619942493	5.98211127004112	3.01950893142137	5.55535659003564	-0.789011291754544	2.03753164041634	0.609705278933091	0.281906749033394	5.40725122870186	-1.53096511450477
"prt1254"	0.323590336971567	-2.02197889400538	-1.4839210849264	-2.52865613167458	NA	NA	NA	-1.52827724242615	NA	NA	-7.21826687473507	NA	-0.133263882895832	NA	NA	NA	NA	-1.91224547818655	NA	-2.07447495441904	-0.219895956369661	NA
"prt1255"	1.55002916675917	2.60432837141672	-0.257886415348009	2.04315723482892	-0.864933768681911	1.86822919442724	0.108728781338196	-1.06926990205831	2.10333015523966	2.98634932139297	3.89017544374076	NA	1.3166347964526	2.48124871300442	NA	2.32676787458622	1.5714480043586	1.67973684814071	0.577108471360769	0.964084893091848	-0.142587209454409	1.00409889048333
"prt1256"	0.795369922471161	-0.314867279783581	0.177772494409475	NA	0.918926702504842	1.48602743247036	-0.190985494487454	-0.732007692137654	1.60062146716245	2.77170012884318	-0.540061569895454	2.37340263881239	2.62866267654753	0.342152147666899	2.90504938718769	NA	2.10086513217643	1.43100631866426	1.07739369383949	1.15943002445617	2.08091716711749	1.7304730371586
"prt1257"	1.23875178607451	-0.411949927184291	0.739646404594135	-0.584648218093734	2.72887150068787	-0.0743329057918365	1.36062153908718	-1.19603584566626	2.34680955050938	-0.082629612075329	-0.0391294842003356	-1.31344493028031	0.837485447664852	-0.0632384769314323	-0.0739396681740159	2.1517576857366	NA	1.37398754739767	2.17976298655577	-0.802367663004733	NA	0.495392363156799
"prt1258"	1.72953496556241	1.94694747380688	-0.839423975220127	-1.46703671728186	0.622911145752287	1.31507693310424	-2.96982594070095	3.12183077722332	0.213308360071055	2.51258964902947	0.297695482672252	1.35732344860999	0.367297706549004	-1.52112156002614	1.12013845033626	2.79620094920733	NA	2.31606373421092	0.273132652301895	1.0029998856271	NA	-0.0225227269283593
"prt1259"	-2.99117778570733	-0.0717261083518614	-0.982964446805265	-2.42563492703123	-4.02642927719906	-2.15901716480618	-0.68812947603801	-1.59502672538195	-2.11327069367961	-5.40791671857783	-3.20998703347047	NA	0.996933849279343	-1.48326897637503	-0.34031125031142	-0.40931367979911	-1.92642914955049	NA	NA	-0.792227193138028	NA	-2.881472459991
"prt1260"	-0.534711735586964	NA	-1.17882115362734	NA	NA	-0.46405565344985	NA	-2.58915365077289	0.891799538499148	-1.14817706807142	NA	1.1318650750955	NA	-0.647695195698643	NA	-4.05389023561043	-6.30120377560065	NA	-2.21232269791225	-2.1422458700239	-1.53528191433883	NA
"prt1261"	-1.92929823924508	0.735446993369474	NA	NA	-5.1118513922836	-1.0160362370535	-1.14173382641738	NA	0.147090788861139	-4.79635963820477	-5.095743080645	-2.2720791191205	NA	-2.22910017992289	-6.22062390975454	-1.72513599720513	-0.3848388495877	-3.06492882317171	NA	NA	-3.95599514347904	NA
"prt1262"	1.5737697318967	1.17278654292037	2.71980235284743	-0.296519561939931	3.06119552804458	2.06770544112631	1.6178887214868	3.64228890615307	1.864140090876	3.05521640636163	1.80790204502897	NA	0.24758515635195	3.51084359586446	NA	2.22153646140727	3.19471289724521	1.65798677426972	0.567799386226531	3.2518999271459	4.08935913179981	2.79786700114329
"prt1263"	NA	2.14384394139572	-0.432024757860389	0.213474652806321	1.26206739040925	4.56994353714779	-0.779583717952471	-0.790775262639474	-0.030253449301195	-0.523382147000863	0.919514492241903	NA	-1.64197304024035	-0.370999972800244	NA	0.018766154186866	1.48038485242028	-1.54336519865871	-0.302946232414055	2.53047636852514	-0.198587435024105	-0.0189535686624086
"prt1264"	NA	-0.904778409442808	-1.94633165055263	NA	NA	-0.24624103028308	-0.988782218046961	-1.71537666596834	2.27941368814487	-0.198230635082018	NA	2.86662223010339	1.75652272844021	1.14379072835479	0.865251975212657	0.782662088681738	0.147723594821841	-1.69874080101219	0.828563413529884	-0.0930492034310781	NA	2.15252086936958
"prt1265"	-1.39296165441067	-0.0238615813650887	-0.480219655056607	2.43158748850587	0.874359385584332	0.582987504443753	-0.36493596662918	NA	0.823613685316184	-0.418721160576572	0.835115654341813	0.447066490181227	-1.18434924153017	-1.68221512586544	1.25821155035844	-1.29091672194826	-0.461113757285625	-1.35162717274236	0.812034752963056	-0.618792245836803	-0.27065653950286	1.24587559271011
"prt1266"	-3.60579249852175	-1.54673794859374	-2.02916676452123	-0.740982333657341	-0.670874738234978	-1.25586584903457	-1.24628453447967	-1.3019883411922	-2.0580259471668	-1.98548030168568	0.396375490123069	0.0464560399151956	NA	NA	0.0922583947522338	-2.13082373587532	-3.37716731788522	-0.508042839395506	NA	-0.526071764545791	NA	-0.875935312903609
"prt1267"	2.05506013475494	NA	NA	2.51842628618425	2.49598787799446	1.89587989429116	1.12614885464688	0.642212037098677	NA	-0.3531156589559	1.26954742922075	1.86757212682087	-0.318321184279417	4.53323051361754	3.20202159955347	-1.00465480620338	2.03150267835143	NA	2.47559303889562	1.63475754766527	3.41740859173644	4.29992288256809
"prt1268"	NA	1.86510016022274	0.284867592599744	NA	-1.50084222732142	NA	-1.5714978199882	NA	NA	-1.2180238447881	4.24703581020853	-0.0661534164658512	2.98369255850617	NA	NA	-0.171252886684462	1.90150693147402	-0.5673085123501	0.669894837192342	-1.11471227867336	NA	2.22202989644179
"prt1269"	2.89400596812317	2.40749953109507	4.29699468135763	3.97136046373094	1.0931333525255	2.84848236117408	4.16393998083242	3.84807799708955	2.52906975004837	2.62950790952143	3.14432173658087	2.31922200768931	NA	3.8042770296116	2.26285667700032	3.95610922171917	2.79025810732834	3.80297766540117	2.36735099653085	3.69634730698376	NA	3.40558416833702
"prt1270"	0.18140052443543	-2.67892696534087	0.127842022364166	1.63891805517119	-1.13975094842837	-2.12010787464794	3.53426280596807	NA	-1.73196570459924	-0.190853378728011	1.11906884390466	-0.179402526373827	2.06548968951747	-0.637811015529539	1.26304863427537	1.51599238715782	2.05119080046277	1.11108272915842	0.458350010447923	NA	1.28573717434074	0.482899939192169
"prt1271"	2.16251400802946	-1.79779162100632	1.89877106419944	NA	1.18684129099462	5.99101605732019	0.868629564953954	-1.07831297262128	0.905742048090178	3.45233074157279	-0.150335087029073	0.732543087605246	-1.9778724860427	-1.65866559998241	1.09205853858398	-0.104098297225231	-3.92159085701621	2.41375664310017	-0.111497186375253	3.06735129041507	NA	-1.56791753106088
"prt1272"	3.07040147410962	2.98363832835313	2.47271828311857	NA	3.48635790179505	4.30615672160826	3.55332088917682	3.74440767232608	3.67738814525006	4.66338369764932	4.01244704811945	NA	5.32831153293066	5.8395107866728	6.29184609522495	NA	4.17958733029241	4.09359990581805	3.78427593048329	2.78171527392169	4.56991751315828	5.27040104804214
"prt1273"	NA	2.88572949402323	4.63670680032252	5.9312968210017	3.53890516340891	5.49170724057001	5.76511553699117	2.03448401437391	4.48678700413444	2.9228997417819	3.30037493928838	5.64305899033383	5.76996072622085	NA	4.00386998487676	2.16279530135949	5.17799910862992	4.1974342679145	4.74022857320031	5.05554498877607	4.43594150972861	NA
"prt1274"	-0.850055867659992	NA	0.740143299159032	0.252769643812747	3.1668285023387	1.64148735299991	NA	-1.38702417944681	-2.64364636928966	-1.14061539422351	-0.152662944245178	-1.39784795871673	-0.537138332909799	-0.766690618571922	-1.60993788467006	1.031892559382	0.742549304875045	2.29917186309638	-2.92367806171269	2.64972443386636	NA	0.595370107481562
"prt1275"	2.37129539247375	1.77515364919458	1.61896426705262	1.22064304564779	3.49058379284776	1.70705483228425	1.75184128247313	3.4211307858188	3.53939327835226	1.3081225727726	4.70426508909541	3.37920858736901	2.80271964477182	NA	2.20431125286163	2.12935785285885	1.67208850820066	NA	1.11031574109538	3.38909699675045	1.82819691889578	-1.10066703936819
"prt1276"	-5.48390701259571	-3.12069513931804	-4.86552390182363	NA	-4.51205405477422	NA	-3.61976915933564	NA	-3.93533532290221	NA	-4.96644821902177	NA	-4.92786595275343	-5.75073132594546	-5.67230512155244	NA	NA	-1.31018549432092	NA	NA	NA	NA
"prt1277"	-0.0674523993942435	7.62908631361409	NA	NA	1.03945252297013	-1.19019620589737	2.18073157428767	-1.75900505368224	NA	-6.47249708805895	1.7337975548403	1.39232618584676	-2.87285085888142	0.423124665550083	-1.13540935276777	4.53829020972599	1.37346906794998	2.0102340588285	-0.103427944306024	2.55053229930103	-0.545827074474922	2.14329981872128
"prt1278"	NA	0.936951900184112	-0.484321627874403	0.730976534164118	1.09444904984996	1.72010370976348	1.13564923371237	NA	2.75772097202013	NA	NA	1.18757073262401	1.49176117552439	2.22747873535414	0.381594470667102	0.546873459597059	2.05686729847045	0.668530859637564	1.63344237121959	-0.100035215130503	0.833493023829858	0.0877117989700277
"prt1279"	0.152678683827864	-0.304565492503818	4.819167443517	NA	7.38541962400737	1.36486718453575	NA	1.90591901191595	-0.205940009041842	2.36393722177125	-0.0318047543393479	NA	1.60279099304402	1.50488041344404	3.51599921160392	1.77309462606618	-0.851786573034606	7.12875672529759	-0.104002900254728	4.69228637548391	3.15654467139889	6.90948952720202
"prt1280"	NA	8.1436345897786	NA	NA	3.95516740868969	5.1768119214254	0.503554606192508	3.37438723786234	2.88183557632996	-1.5712684819725	NA	NA	-5.41618341518657	-0.304627259865051	1.89798080570735	2.05085974924767	NA	2.57498242456948	0.079570183407114	NA	8.82913212196749	NA
"prt1281"	NA	0.944627412843636	0.125319546462016	NA	NA	-0.165741609743391	NA	-1.40243050111227	-3.6837246671815	-1.18807805443348	-1.56333951127933	-1.51288988066533	NA	NA	NA	-1.64287161693326	0.640713491030031	-2.13202637761042	0.879170017994404	0.813612080026143	-1.71730502909725	NA
"prt1282"	0.173457126430935	NA	-0.744744806625342	1.40644942685774	1.94123798260715	8.54522837812052	4.80521590477262	3.08760723074233	-1.33414241768586	1.7704620823923	1.59060960059196	3.50149357114895	-3.26781239336039	6.25515203523042	1.75273364711328	0.463812009165029	3.40950149925661	0.473769155943508	NA	4.96186988839641	4.43602802652547	1.18963695610132
"prt1283"	4.27162943877617	5.1472515102018	NA	6.43215216596529	3.38772988609919	3.50026397611026	5.87853171376844	4.02718968968226	3.32970962340611	3.63076113764617	4.36583634973962	5.36155771294098	6.65262343385138	-1.31464892784607	1.88387100640586	3.71791994070526	4.68409971828336	NA	3.17187448606525	1.53340174466991	1.3637336808959	1.63332449211223
"prt1284"	4.90355583911531	NA	2.86549945912597	NA	NA	3.30219615884664	2.97957431070064	4.0503330151907	NA	-0.324398542083879	2.647263245371	0.166385545837233	NA	2.69950974181798	NA	NA	0.519282319629875	2.55576984571783	1.35242327412323	1.70627060740421	-0.507574353037894	2.25084471228582
"prt1285"	3.24640123365634	3.13229542066027	NA	2.08660974163941	3.57334248712179	3.47759665813939	3.79883748109807	3.45746530443381	2.31480720638919	3.68181562140986	3.22966206666779	3.20697215047585	2.81240272844125	3.04080582222807	2.50957820209666	2.86275261838989	NA	NA	1.75719959523967	4.98515276554503	2.64681648793952	1.91227401899839
"prt1286"	-2.38489145645905	-1.54079276330253	-3.32823634647451	-2.62822904647227	-2.36680217777829	NA	NA	-0.828326285982512	-1.5293247688394	-1.18532791088436	-2.11111224697683	-1.09494124681831	NA	-2.25100666198979	-5.87198691572893	-0.160582900998976	NA	-1.16847461568826	0.420220466989034	-0.552322370781627	-2.23282498436923	-2.03820571495742
"prt1287"	-1.43697183020269	-2.04502556655056	-1.45434592789031	-0.896949775387508	NA	-2.85570328852906	0.38722484763334	0.256960631338976	-1.62030026540515	-2.18195802955115	-0.39205213763584	NA	-1.73976455627091	-1.84327820906256	-1.07080408298693	-0.223003414680821	-1.12255365164014	-1.22854989228777	-1.98944611030081	-2.41003206667767	-0.208486047815009	-0.146375055020111
"prt1288"	0.977698717273542	2.97867407222184	0.886818075551468	1.099603072133	-1.87212511164239	4.71129482732564	2.70950506911672	0.206729745277729	NA	5.92563222402487	4.76048922413126	NA	-3.35903015884071	3.71923354460224	0.287247268788203	0.239018824859772	4.38897953087649	-2.50714883667915	0.496279423655263	0.116665319638311	NA	1.73049551029617
"prt1289"	-1.09996189249253	0.652691067178457	0.83230963976676	-1.97367320954677	3.06737685330998	-0.918588219389802	-1.17291409390881	-1.8498858120322	0.0154010990081222	-0.533863544287995	NA	0.235507992325679	-0.397269788695878	0.115696103418677	0.498541426565874	-0.655191869819791	0.7945282107771	2.74909202829597	-0.134829143553562	NA	NA	1.26693268262384
"prt1290"	10.2746694123832	4.16237228651616	7.18054954359959	5.55542474080398	2.74070832104252	4.96781993101281	4.88674132310784	4.17165241430595	NA	3.37967893160137	5.34950471655137	3.35407812918542	5.52679306608227	1.65102736673167	3.72407878279967	4.03282735176729	3.53879671683971	2.15395170190294	8.00805236943919	5.7853012418851	3.55235555512666	5.8333308539684
"prt1291"	-1.60516498469703	1.81476535226827	NA	NA	-4.61249672129093	-0.548743274085571	NA	0.400886823304106	-1.79391769364484	-1.12608230608047	-1.55571533037209	NA	-1.03742687168317	-1.11411928578205	-2.34067054440658	0.509283209175821	NA	-1.48251237636215	-3.32027932846533	NA	-2.29421227938982	-2.9560396889803
"prt1292"	1.78854093031731	-0.39154630269664	-0.88392444553785	1.46086751533722	0.909785154898935	-0.021821392003996	2.4688522281574	0.75206385198082	1.18586069969104	1.3825756188473	-0.179458324296862	-0.939732583285947	-0.998367023222037	-1.39716509708229	0.750958230332723	1.44430160865635	0.697788329508304	0.622246275738263	0.822700820754026	2.41411481824636	-1.28877687958041	-2.05079941013492
"prt1293"	1.30600046775341	NA	-0.0676302841738883	-0.714604274516991	-1.70961386143891	-2.44345868387746	-0.965885752115568	1.37639682606647	4.03812584524233	-0.0100043184577935	2.78119157690736	-0.146795291205051	NA	-1.68246996957218	0.0705369359860243	NA	1.31258341602278	0.78663285475395	-0.150859045624299	-1.00579019238838	3.00252900837525	-1.03710467390977
"prt1294"	2.10454826502775	2.94642001720635	3.24992191801692	4.22705026425496	3.11041507842832	2.69321841106122	1.53367208178507	2.11274402635123	4.12982504958775	NA	2.3304302143468	3.26210187995275	1.08222622965942	2.66758603134718	2.82301253112556	2.50587151650521	1.29021440686007	3.36813968458052	3.94572140482911	1.15976875282141	0.9304297458647	0.835817839480318
"prt1295"	NA	0.495961942030057	1.20208653430619	2.17584954239054	3.05806812134113	4.30075323734563	1.59746005433827	2.5427883858562	0.461777803630891	2.11507948463886	NA	3.13404634347849	2.39236459000698	1.62808560895023	2.40397892248929	3.05427213349426	1.83429759238347	NA	1.52777452058902	2.62526638222018	0.983868904906941	1.33786847236058
"prt1296"	-1.40397787763135	-2.34815701283299	-0.817465920221656	-0.609343135268353	NA	-0.0753684969303948	NA	-2.07745736305964	NA	-1.77440365666677	-0.135025087164397	-1.84349762611132	-0.86423064088763	-1.77525888594759	0.992924367296612	-2.46053829898396	-1.14311887985502	-0.655904090902755	NA	0.324078911401238	NA	1.24536075918429
"prt1297"	5.60802240058435	1.7115639733865	3.26859151837487	-0.538672280948776	NA	-0.103280255339241	-2.45911701421249	6.86363512095681	5.56099997021703	8.48633620185733	-1.28635330679084	3.29431207907592	2.93334579344376	2.53780735341293	-0.0104773843858572	-0.147481229877227	2.75710617057968	-1.35452864222789	3.30976147358425	0.0997332590812636	6.07793149305827	NA
"prt1298"	2.96435252609785	3.18315846952567	3.82568216598716	2.30058457178725	1.85606543929452	0.947741945546248	NA	2.52377288549634	NA	3.03144099359811	3.14179292346261	2.49613914402839	3.07976402592424	NA	3.60889037277956	4.13448891066894	0.42636771557957	3.84723686048797	4.9914065380749	4.38616021026957	1.82970583218969	0.989724961884186
"prt1299"	0.0691936906979864	NA	NA	-1.38129267084045	0.418824911947643	NA	-1.93776193499541	-0.909822472606024	-1.7317309189957	-0.427667192414431	0.527796088300634	-0.762398935696556	1.87804495593352	-1.92939249572809	-2.44168622624577	-1.40218107391875	-0.403666946873904	-1.2744005715966	1.12463024266277	NA	-0.887361973642514	1.76029007399281
"prt1300"	-2.72224154041263	NA	NA	-1.98885651371807	-2.54183955676097	-1.93458660873605	NA	-1.51044513238206	-2.12036916260223	-2.97910621160279	-3.14429208759275	-2.267918520118	-3.09095728318915	-2.37360255959107	-5.52930317210942	-1.52476910890966	-3.35521793640945	1.63114291275352	NA	NA	-1.10903617944829	NA
"prt1301"	NA	NA	5.23630920909697	NA	0.405434724900632	4.20249973062885	-0.24597545465785	4.92797326495134	-0.828774873293312	5.23212073506629	5.65642482654715	1.47201897588267	-2.86732057827029	-0.288432797698551	1.48654863763422	7.13474827700349	0.400433800379519	9.86340775967643	5.47132556942229	2.88363576719998	2.32095651790387	3.64568101701219
"prt1302"	1.2290337941751	NA	1.14838627633701	2.78445609068899	-0.934993308572918	1.18883545866034	2.74246970755117	-0.247951792484957	-0.806457996828746	1.69530349355816	-0.267922635052006	-1.37563784670806	1.60105472957072	NA	4.12029463040942	4.04357445703112	4.83992640914413	NA	3.53992665816773	-0.57841154379941	0.344701725813183	NA
"prt1303"	-0.851753407269068	-1.90525142060189	NA	0.434946782675293	-2.87727655614462	-0.944982331856779	-0.432412186288778	NA	-2.52149139003963	-1.26884665687581	0.74403090038978	-2.18165892608532	-1.51009507071162	NA	-0.613953199391104	-2.13573891091006	-2.62330223514621	0.0723519509572664	-2.22764169528714	NA	-2.78417962299485	-2.08955440797462
"prt1304"	5.29652572210179	6.7332568859648	5.38776260747662	5.87034729051554	5.31630602155525	2.71740978251632	3.05526107614081	3.20162215852454	3.93234163327396	3.45270681188441	6.17724737183065	1.12749282643574	3.6588221727102	4.00021934557631	2.39751833918196	5.77108750191738	NA	5.16183989014371	5.96598760465845	1.85052354056871	1.8918371790886	5.70267666401508
"prt1305"	NA	NA	NA	-2.55341637830043	-1.37649503401685	-3.02523573589915	NA	1.60912793526059	1.38739326162557	-2.00959054426624	0.269353070305235	1.96262546470706	-3.96947656491774	1.28057849571136	-1.13222500018669	-0.926562062549647	-3.69211356406059	2.97275098502184	-1.53308964537215	-1.23207349937	-0.167436050871349	NA
"prt1306"	NA	4.48266646207783	-1.00491541801387	2.68732902142211	0.279133283403158	3.36678609576307	3.80184404622459	NA	1.20613460746577	0.34986993728473	0.570108864359469	3.38239879054469	1.51326521434868	0.505937810963587	3.14045259865332	0.794469585349181	2.10550089489311	3.88042001774966	0.445646317433996	-0.913337220679398	2.1600023804005	3.24514623472831
"prt1307"	-3.41743490539062	0.330212357865412	-1.79832793450123	NA	-1.90286715320943	NA	-0.633428381718933	NA	-1.32785368833427	NA	NA	-3.77313545190374	-2.77144575063733	-1.77349674550186	-1.90770840269705	NA	NA	-1.96012973531323	NA	-1.79718250348845	NA	NA
"prt1308"	-0.244105675854846	-0.966557327850064	-0.714135418431244	-0.968492348180782	0.606204837494981	-1.14814842887138	-0.953942685490108	-0.723452338078279	-1.25086762943339	-2.34128795355285	-1.71322997012547	NA	-0.356323423727474	-0.676541388508141	-0.336039743644736	-0.741915251149085	-1.49158345819605	-0.800164928678973	-1.84501057242026	NA	-1.55653305756462	-1.80349498686414
"prt1309"	-1.30915881324944	-1.2101685453189	1.30907510935541	-3.00406784930302	-1.3994937912835	-0.314645159283886	0.178974060824593	-0.49124263199606	-1.18005139169114	-2.18011883270812	-1.86763966879109	-3.39810362042805	-0.957299483364785	NA	-2.6139090167923	-2.12507516766266	-1.66246930874817	-1.52762110318777	NA	-3.99458883158481	0.337666138789155	NA
"prt1310"	7.58006542756341	-2.31218482279241	1.22245779501543	-3.07100265132433	-3.45016766515597	3.58481451589394	-1.43491657002977	NA	-7.93146716295811	NA	NA	-0.550359882026271	1.07710103189828	-2.6073731431323	7.05118073646793	NA	NA	-2.29548251909558	-0.906583900684858	10.1559898816726	3.97713604140545	3.06903739703377
"prt1311"	-1.91888903325163	-3.01193243461572	0.713930071172006	-0.883709134000193	-2.10314015004794	-3.28430816281427	-1.39863277376945	-3.54699598449599	2.24415534805251	-1.43445397833599	-2.57308898101756	-1.50025368153137	1.55218397205456	-0.969070252028684	-0.302232757269979	NA	2.87777669492482	1.75499924215507	1.11160813099279	NA	-1.81023731699045	-0.339297478582115
"prt1312"	4.26963803563574	NA	-0.991053998358313	3.28867438877044	2.66094063726342	NA	0.946771978676716	-3.3053140956827	0.102609012619809	NA	2.4703156227855	1.284625368221	4.00518730407533	NA	1.53716819392485	4.59787190783126	-1.58162129416497	1.39413098196709	0.751334250112743	-0.175051094693313	NA	2.58984915214299
"prt1313"	-2.84508301348675	NA	-7.39615707055807	NA	0.421181808010189	-4.69537808734357	NA	-6.00418432805778	-1.96514267489573	0.666246437740425	1.46518501677989	NA	-4.15836854198251	0.132918735530612	NA	3.76856967543186	NA	-0.830366872996812	-1.89919678779668	-6.69243700209074	-0.469881894920393	1.56410342254609
"prt1314"	2.9983980169982	4.58396627299059	4.69675893889961	3.29243208545465	3.39209026119974	3.60798344209216	NA	2.67570364662112	3.15577598673385	4.52150773996431	2.49960308926387	NA	3.403826226382	6.37133812488234	4.12265633197789	2.57517103388045	5.24952472511034	4.9195528564487	4.3335879207321	3.99547436477676	4.35217783959127	2.79836912259104
"prt1315"	0.900127919285587	NA	1.22267593515707	0.520097806264798	0.275405342556276	0.027283042338342	1.68373996125849	-0.0475191609193149	0.403796010643785	NA	0.838964067768217	-0.794127864790952	0.433418039020592	0.822552268674067	2.85861182392647	NA	1.18286423143005	0.863258080365625	1.58863871750385	1.69955434421929	0.336710268397847	0.677304972348073
"prt1316"	NA	3.71082951859352	2.84963998636238	5.94885372425294	3.81449851968467	4.79942225556792	1.69204375002721	1.99539432282031	3.61299987962174	3.06339861378649	0.00905710576255764	3.18785053312085	0.807286972447376	2.61723866036452	4.80230821866241	3.07615508364091	3.02730814472803	1.31773396125782	NA	-0.235433739464403	3.19209634920576	1.66541376367261
"prt1317"	7.34652978080193	-4.74591467805507	NA	2.534952165819	-2.03833949732948	NA	9.15487703624435	2.67077591214657	4.68581420926307	0.0157868416051861	NA	4.65989320702672	1.39522939076841	1.68477083269365	11.8423875593901	-1.60807731954565	6.26534278104866	0.129310299476375	8.59407965964295	-0.250112161295184	3.79030601910299	2.41058857022436
"prt1318"	NA	-0.255786915110069	0.53356237932557	-0.295411911827812	0.450364381985116	NA	NA	2.50009079496984	NA	-1.779871573174	1.15252490521733	NA	2.44750281650262	NA	3.17470037760694	3.49317449715793	-0.894873816685861	0.764551677429523	-0.701839450436689	3.69754536115431	-4.07796468021295	-3.24376448067079
"prt1319"	0.415823282128773	2.11652749703122	2.40809630685961	1.442827457629	1.12562574037511	0.465034081552037	NA	0.210721207798429	0.757523938674928	0.821505880518347	0.574919576245377	1.04310417545626	2.49651039105687	1.06600445577181	0.654536132886282	1.01105176812391	0.327326086818378	-0.0630892844979697	0.846254114882005	2.07709129603508	-0.224009023066343	-0.341570680269045
"prt1320"	-0.258387916670278	NA	NA	NA	0.225412146940642	NA	NA	-1.1435077413978	-1.29134625301807	-2.09823810170998	-0.311175446864909	0.891818861760477	1.86649800611011	1.21124415074753	-0.409272683158685	1.0109284759982	NA	-3.42283601659778	-1.18359293871768	1.19384021643604	-1.62883366932687	0.192691146671464
"prt1321"	0.305951567536205	2.79147073497786	0.820842399412501	-0.220598548568309	2.22322004234785	0.578033621558976	-0.875806409167993	1.81615496209916	1.58781668416203	5.33207056982471	3.1818927697825	0.172728385510921	0.0434413603350918	2.12823693260422	-1.28996944354017	0.368735901681033	NA	1.68973689411743	2.07259063754539	NA	0.488301124061228	-0.758702174645688
"prt1322"	-1.27354632657692	1.11759689253955	0.124531362511953	NA	-0.436281689127934	-1.25113815949132	0.339737771537022	1.97786804535773	2.03789101630184	2.93824222319308	0.779162073146645	1.73080490288919	0.793919607785251	2.7021557440618	-0.27846584513832	1.80061249049747	2.4666054537824	NA	2.96835412350153	2.46159434431578	1.03221287373397	2.38206551450617
"prt1323"	1.62952655061407	NA	NA	NA	-1.8365458648601	NA	-2.37659178589318	-1.54951744184655	-1.3347214593631	-3.63066767013404	NA	NA	0.763792630760123	-2.64900925514869	NA	-2.14419228149732	-0.456486042407687	-2.37823924413682	-0.555396654649632	NA	NA	NA
"prt1324"	-1.1632449040205	-1.84981681586852	0.624986072648499	-1.63023949526436	-1.80780400718382	-1.67228622867563	0.385845760208018	-1.58534892596275	NA	-0.768997749092826	NA	-2.49537697132257	-2.42796974662949	-2.45454610860169	-1.50768419351314	0.168644101745781	NA	-0.693953374264469	NA	-1.17846228814423	-3.66578429133769	NA
"prt1325"	0.5109256818803	1.11265917471676	2.84673057917254	2.09412232591019	NA	3.33713767976547	0.858530533115935	NA	4.06118606439742	3.08082895315954	-0.0911410203887972	4.14270695578371	2.61569178909021	4.00331283564048	-0.0120300083215086	0.962204498026899	1.28901504100233	0.912670621880932	1.33188745544673	NA	2.18953482406464	1.05211773329236
"prt1326"	0.936497012991146	-1.11385778831418	0.0202425925669139	-1.27626341675947	NA	-0.16583371521203	0.955104643211346	-1.57520545860459	-1.4299083123395	-1.88225990917499	-0.971838361645847	NA	-0.435192107591595	-1.63055651753021	-0.497716736730156	-0.54669488758029	-1.57783060149439	-0.6062894975538	-1.94448891692681	-0.0386584423045379	0.869254836226143	-0.236675216683351
"prt1327"	2.40522584987253	0.172064747855451	-0.157830062995865	NA	2.26709319942747	2.08971464112422	-1.18766125245876	1.19088269759729	0.373900444619948	1.13978029405687	0.141241120603273	NA	1.69766408699935	1.72810856269359	1.21450357815911	2.22330401931329	1.79188544038751	NA	0.264246498342265	1.28339074662192	0.221176538255891	0.965918991749845
"prt1328"	-0.2441399948686	-1.08094338891875	1.01976077237139	0.0611090765058862	0.266393034042775	-1.28732379489307	-3.59727055247613	-1.58946323263513	0.226387064324837	1.49167017489405	-0.0484623663122483	2.34676475850218	-0.477970610014112	NA	0.844506283439006	-1.96659899232269	NA	-0.171099942381152	NA	-2.99137687218812	0.841796800079989	-2.61781233948392
"prt1329"	NA	NA	-2.04663627857693	-1.28167658060109	2.49119488493695	-0.528156581768508	-1.21881504423184	NA	0.220470047919944	-1.91159137975598	-0.149250898383691	0.857811570333833	4.30248981673522	2.85825192286179	NA	2.44809704407278	-0.281441051960403	NA	2.44314859689941	NA	-2.56222248734735	1.1891972122541
"prt1330"	2.5843941491423	-3.67735106226074	-1.92051031121603	1.54020622326657	NA	-0.310537853329179	NA	-2.11107948445729	0.520792314398131	NA	-0.0178659634228693	-2.34727333049059	0.00865048891388648	1.26012602543212	-1.33021511969833	NA	-1.65378656582915	0.875388547381178	0.610500544056559	0.190999395145949	-1.20981122651832	0.769140076401885
"prt1331"	1.02379078458378	2.58811583567518	2.27687648077416	NA	NA	4.52832767010657	-2.30908197155298	-2.31136029861252	NA	1.78039776151974	-1.11765574606463	NA	1.41074490759186	-1.41203447452721	-0.283591527677631	0.122075637905824	-0.340600746489829	0.819344734053576	2.59609400941397	0.320473211420475	6.02975864551541	1.4618494893483
"prt1332"	2.15366708881465	-0.695482182689728	NA	4.30970243064612	4.53314269942169	NA	2.56649095334706	4.19614803645907	4.6000605215513	3.46093857214437	5.9799485117596	2.63461152644646	5.64028646123387	3.69307566570786	5.600491088287	4.13569117452694	2.77745578267534	1.81684025508416	2.95852171141942	4.50772606641638	6.69279779995785	3.79459487995289
"prt1333"	-3.70932303103078	NA	-2.37775162816668	1.20749127494575	NA	-1.5538976982922	NA	NA	NA	-1.85782834442176	-3.77561629562542	-4.0979365440535	-0.97849761301472	-3.04830150524202	NA	-3.28002712601906	-5.5189767089936	-0.4362654765401	-3.69774346701839	NA	0.0197959418342917	NA
