"s.10"	"s.15"	"s.16"	"s.17"	"s.28"	"s.29"	"s.30"	"s.33"	"s.35"	"s.36"	"s.37"	"s.42"	"s.44"	"s.48"	"s.51"	"s.62"	"s.68"	"s.72"	"s.76"	"s.77"	"s.80"	"s.85"	"s.86"	"s.87"	"s.90"	"s.91"	"s.94"	"s.95"	"s.97"	"s.101"	"s.106"	"s.111"	"s.116"	"s.117"	"s.120"	"s.121"	"s.129"	"s.132"	"s.134"	"s.135"	"s.140"	"s.152"	"s.153"	"s.155"	"s.157"	"s.159"	"s.161"	"s.166"	"s.167"	"s.168"	"s.177"	"s.180"	"s.182"	"s.198"	"s.208"	"s.215"	"s.218"	"s.219"	"s.220"	"s.225"	"s.229"	"s.230"	"s.231"	"s.232"	"s.234"	"s.235"	"s.236"	"s.246"	"s.247"	"s.248"	"s.250"	"s.261"	"s.262"	"s.269"	"s.276"	"s.278"	"s.279"	"s.282"	"s.283"	"s.286"	"s.289"	"s.290"	"s.295"	"s.298"	"s.299"	"s.300"	"s.304"	"s.305"	"s.308"	"s.310"	"s.312"	"s.325"	"s.331"	"s.344"	"s.345"	"s.347"	"s.349"	"s.352"	"s.354"	"s.356"	"s.357"	"s.360"	"s.371"	"s.391"	"s.397"	"s.398"	"s.399"	"s.400"	"s.402"	"s.406"	"s.416"	"s.421"	"s.441"	"s.442"	"s.443"	"s.451"	"s.452"	"s.454"	"s.458"	"s.475"	"s.480"	"s.481"	"s.487"	"s.489"	"s.490"	"s.494"	"s.499"	"s.500"	"s.508"	"s.512"	"s.518"	"s.523"	"s.538"	"s.540"	"s.547"	"s.549"	"s.561"	"s.573"	"s.582"	"s.587"
"prt2707"	-2.7984773945911	NA	1.42257356981154	1.30254898223379	3.58031436188779	1.69581619755047	1.56726387177385	4.55163139808709	2.10382246550753	1.95517012319513	0.374306111573771	-2.47960170657314	NA	-1.03820959427943	NA	NA	-1.37093420629871	0.228630553144857	-1.7947824286659	-1.38669144421136	-2.68228822014308	2.34775079800544	0.119455940322576	-2.56704595657284	2.1466489918854	NA	NA	0.527699264880501	-7.72862941901653	2.64527101950468	NA	NA	3.76922504769713	1.10567434008336	-0.622405860077996	-3.96193674019052	2.33681260916974	0.591501686003424	5.43547308100754	0.273727034066017	NA	1.89567399245382	2.00805455301967	0.94619450723827	-1.52518457263668	1.21611390412824	-1.46144496528395	-0.269376103133247	NA	0.523804636056531	2.74578587978235	-1.9016931497336	3.49699109868117	NA	0.812807728266805	NA	3.75632691291046	1.0830948050618	-0.0822994222619767	0.523943835424624	0.118416773873031	2.31889784242077	-2.99547961940503	0.634966812717633	NA	0.63026609938807	NA	NA	2.99122132393606	-1.55760120004813	1.37879505441721	-0.188126262821588	1.18807053597323	2.92110478581879	3.720395141076	0.0368507216316074	-1.20813871229566	-0.788492767234446	-0.78768863447844	0.677527318264782	-0.632992740091525	-1.53608324816519	-3.09845146321823	-0.258809130413897	0.861062609521728	-0.421388182786828	NA	-3.42102580696186	-2.65478521903786	-1.03635296417674	0.518470334294669	3.65470078372727	4.0363013560263	2.14697071976502	2.76812803980593	5.38593839585573	-0.125976766498456	3.31243793856491	0.48740991124973	-0.524102573530358	-1.67334901050204	1.93754530116359	1.43974823785776	2.16764290251226	3.62839326105498	2.53508749296374	-0.0754798064941009	2.51938303599716	1.11440003777214	-4.34830379497204	0.508929016591609	4.71963199156199	-0.200578037988062	-0.178235678974411	-0.494374320165151	NA	5.11096545819764	1.41976337823396	NA	2.30128337267023	0.248166908646191	1.93792149183122	2.89083964620267	-2.07525643457153	4.60336740805291	0.312911563687707	2.26157730438017	-3.10590395964772	-1.29903215784647	-1.3145728531085	0.931128692313359	-1.57468923162805	0.33562965266477	NA	1.80832315427264	-3.56844353747085	NA	-1.08717765085391	-2.67916370812458	-1.43335636791382
"prt2708"	1.57492527335895	0.0142719724074165	-0.412660900042828	1.56402275868338	2.48986741559823	NA	1.37118592039158	4.45014951363352	0.762718490390261	2.97659685647762	3.45072560090309	NA	1.77889687436777	-0.640522580155975	0.243154897724873	2.02780164288136	0.816262580523563	0.95046828502796	3.33156830980235	NA	1.31061631695904	1.37343372984207	1.13009723690847	0.605573082939729	2.04671920834335	0.838048793160533	2.18067026073779	-0.798175773501618	1.93406695867461	0.391881540872371	-2.23726774086504	1.9848035791766	-0.22301548246672	-1.52536793464148	2.34165371777538	3.41868065498414	1.9441664825643	0.474158591661951	0.297902521612894	1.52368946749923	0.675852525972556	NA	2.27638915928918	5.22565069373329	3.40898752222328	1.1384756941457	-1.18956762095032	0.165132469712982	0.972971839002372	1.85600951178126	1.93806392838146	-0.28124580474559	2.60637974100043	2.16935602635412	2.28076917785363	0.19388073684171	NA	3.4598078831596	0.959735831727376	0.193654045486756	1.91194416245492	-0.867660727566073	0.698788501336457	-0.955110271330092	0.473307114830988	0.187393027684715	NA	1.01762765033608	0.178721116508818	1.22360536101351	-0.597576658789089	2.42422842136689	NA	-0.315483138918236	-1.26588172591729	3.05413040881756	-1.72914129201408	-0.0643077142342763	2.08012372694848	2.67995789570024	-0.498049889715687	0.291342170017296	0.231775407529664	0.244542828784931	0.184263975679013	0.159591955654913	1.36014815244165	-2.2610143265438	1.80812058810016	NA	0.788189536233086	-0.731796659225304	-0.216787787441968	0.821987822837051	0.455987068031853	0.705968588863261	NA	NA	3.64068981435701	0.834637962393995	1.65233061407856	0.608950999220562	2.13095797455632	NA	1.96356774358242	1.49134200589322	0.709718490984597	NA	2.05106362939823	3.01266373643624	1.93745756455973	NA	0.234005011756993	-0.739055063330697	-0.306439720317726	1.97989437366547	1.42502386997087	NA	4.10539579714287	0.563923029419768	1.48661883699259	2.62116440814968	1.35976513402962	-2.55288136251123	1.06010312971862	1.15945540234367	1.41856892772639	0.854456041392825	NA	0.079423009045303	NA	1.16055209676896	NA	NA	NA	-0.922117358365523	1.77493428695347	0.33575018754158	NA	2.28729613821178
"prt2709"	NA	0.0032850984669161	NA	1.25416317643176	-1.35529515447318	1.70281177428736	NA	2.21139503462473	-0.0803566044934535	0.102623117086165	NA	0.707184673902573	-0.376141153166333	0.481215054320089	NA	-0.461047493350896	-0.216717808551443	-0.449779715975227	NA	-0.828925628863228	0.174613017535939	2.73558079501289	NA	0.404603825142855	-0.0300216346376561	0.73827396201098	0.29073949620018	0.00307576496109935	1.65277164140482	-0.379090581442974	1.20113174265835	-0.00612317607254798	2.30840381551634	0.289092352170993	0.141717098356514	2.84126009981445	-1.54123146275637	0.741472187809831	0.189851716768738	NA	1.07396486873783	-0.842180175328578	0.593317099686313	0.357319969592619	-0.500989554570397	0.394448674688809	-1.08805520216197	0.593492236913746	-1.05044121780371	-0.177863591174659	0.493715568923942	-0.138715087085922	1.6075216393555	-0.00750722652585106	0.936264612588909	-0.566778316666758	0.836572013739323	-1.61808384529325	2.45145177972825	0.442767918714453	-0.226616262319347	1.4976646342752	0.234859264762507	2.05831860570528	-0.775063232067989	-0.648448406885456	NA	-0.525830104527717	-0.304917517653008	-0.923269443625868	0.349541698215413	0.0746127043170674	-2.27512207044655	-2.35606269490232	1.47171852764319	-0.845420640933345	-0.209642555071565	1.74127723172391	-1.1333167269666	1.63916905974176	-0.763895897694684	0.236062120485803	-0.51765100854283	-1.03753297146206	-0.172984141582317	-0.738685766864233	1.90762147260685	-0.724509673120941	0.854129464994635	0.993150287451116	1.3316699373129	-0.115993654747462	3.80403292524079	0.128281180794249	0.15670025393851	0.870682366102625	-0.374855950343606	0.397543633040998	0.590931812353636	-0.745299182758255	NA	-1.31429131301508	0.324492498083244	1.45838794313774	0.370780156367699	1.07461121878775	0.268193348362299	-0.404668254297191	-1.26699017122165	0.793489382382325	1.19355235895183	-1.1666285830835	-1.90482521506645	-0.343925316546594	2.25518498919253	-0.398930375763834	-1.31927606420317	-1.73546708949574	-0.678206030501318	-3.12403834154057	-0.0727285671306728	0.125220509812651	1.58429716097474	1.55006460125716	0.27909973010599	NA	-0.533699306419139	-0.0674762902878369	1.1334359246358	NA	1.37898642742458	-0.541236638666839	0.433062682729081	-0.716994756317238	-0.118823326135784	0.404144700323882	1.2455020707776	1.3704443769381	-0.558322266442408	0.436424839468044
"prt2710"	4.24931236826253	3.49519881543144	5.08998675408607	5.02304682511609	4.23635349750476	3.49049288696057	3.45719892229835	3.0447708425344	3.24744169689276	4.48636471151291	2.11627469812417	NA	2.13395632259621	4.13998706789478	3.53565021789666	2.52796242844153	2.16716643574525	2.95864319966934	2.96222077225277	3.47944264812901	4.16933741059653	NA	3.25146135114265	3.49474497042035	NA	1.37370985947066	3.08593650476006	NA	2.40986583468221	1.37361788244715	1.83319892152867	2.447061523745	2.38349551729471	4.36459076726553	4.03156203712086	2.35994314311162	NA	NA	4.48609347623235	4.60832562226079	1.49654800064504	3.37137798734381	1.99821082463711	3.82042441363564	3.64222893640798	4.33369717942556	NA	2.82194781068901	1.01447056520665	3.99092886452496	2.85801959485911	NA	2.05660920795089	3.84574024070081	3.79474979475053	1.93731260026677	2.76181371398046	2.07121214456361	3.82578421999129	2.71095545839849	2.77529942805703	3.64430743498947	2.42664255394695	3.50902754781144	2.43710989514405	4.91859793692517	1.59827533351362	3.50488617098559	4.56222512691661	0.998494812237468	2.55499824269977	0.82132260972039	2.6938543145694	3.37306570055912	1.66435647588909	3.72210421867493	4.75915992646229	6.34608230855855	3.10041221244257	4.11963014981836	3.8223760873095	3.36007404548085	2.78046594419222	0.236949632367975	5.23968311257897	1.40543563638818	3.0590741260541	3.60935807378822	4.79472356032979	NA	NA	3.07388368129532	3.14107365429025	3.53990288891048	3.9307782293874	4.40310605235891	3.80702758639352	5.2154385858066	3.39360612372381	2.74643148659218	NA	NA	3.45205335043893	4.46186100037678	4.07721652103354	2.94317776949869	4.9506520442506	2.05986935545106	3.17028816433108	5.00977853675888	0.929375195231357	3.01985463583611	1.98185939926907	NA	3.25509232622887	3.35969850980491	3.52752725171023	3.5342359417587	2.74196169271564	2.7900937535314	4.50748025723395	1.4051804936725	NA	NA	NA	2.79337771358837	5.33485899064778	2.89726190042248	3.98009005366353	3.14606820907172	2.15286093931491	NA	3.85672207046922	3.6973312415998	2.61109261946714	3.60197281818949	5.2332775402528	3.83271713519387	4.90744161716069	2.44643752371993
"prt2711"	-1.57805829927138	4.47635197356973	-0.51053040846911	-2.27401631782117	0.272543711629812	2.66024688877935	5.39088212208955	-0.548219923697172	NA	3.66648557325759	3.66924716636526	0.373219894140083	1.79212386828463	2.25672151599225	0.984247816752922	2.51140087141488	NA	NA	-1.93800844020239	3.87289582248609	2.97496464738447	-2.88226117627323	5.53159545060176	0.824460166684436	1.44190901280246	-2.35281199557705	3.1014795983282	NA	-3.41945196701969	NA	NA	NA	1.07790851219447	2.92372346701361	1.89403450731332	-0.936322610773291	2.17638947999422	NA	1.31396943248228	NA	2.73652266685924	-0.431235053483173	NA	-2.4821540839828	-0.436131272305747	3.69121541062772	0.839026792457548	1.55944376574728	NA	-0.258783625217167	6.10165373418027	2.77981223862017	0.198405820195406	-0.437117866479335	2.83782715293526	NA	NA	-2.07351927233534	2.18820111659822	-0.768489525589164	1.06420571194116	NA	1.75667724588656	0.543736617823471	NA	2.9421881428249	2.91972268519875	0.298629978494658	1.30995010274229	2.39676236064529	2.62054459305253	-5.73230763084808	0.0595657928462914	4.29056119308171	0.0739988242666352	NA	NA	3.68623387733347	0.0624961190226604	2.99281163966696	3.77442370701848	1.86662826212994	-0.760348203579896	NA	-0.53655659023601	5.1995797102098	0.186135871571038	2.16482700093935	7.51612482934202	NA	5.42447134451596	NA	-1.04457228509602	-0.909078847624346	0.0219722935379988	-5.90309771282418	-1.40633436786096	-1.14853208103959	6.50154317356131	2.60480696541256	4.10932629488946	1.92487142971487	7.89230509372634	2.68102549502598	-0.46844972549568	0.392421648908779	0.982104288367522	10.6050656772258	3.39160606236288	1.14468665206829	7.34083446806168	NA	-1.0585348138871	2.52379550264743	4.13810537280288	5.04594697652383	0.4275589981593	3.15186608996725	NA	NA	NA	3.51365733700596	1.81163128684143	-1.07190412622921	0.276766050823454	6.1248117775679	NA	NA	4.79317943351067	NA	2.97329210716553	4.50435561490856	3.88562724770811	1.00429306240043	-1.97698822373114	3.00481475650526	NA	2.56752144285293	1.24944412816507	2.36331833717668
"prt2712"	2.9908988442998	NA	0.00330122096473473	-0.473414007111217	0.655177176068513	2.60151342399216	0.783919731854155	NA	-2.779436791603	-2.3560447777553	-0.253945604596307	-1.54921579022064	1.00583675896272	1.25574518330753	NA	-2.49696278360359	NA	1.93087744874816	1.16862524598721	-0.230040354700827	-0.363064404734979	4.38372482572096	-2.61243327279	-2.39917999920922	NA	NA	0.44451520723848	1.90096533505839	-1.72185271446713	-2.18895792690319	2.2035156180717	-3.19810429346035	1.50826793422702	3.3034532436315	NA	-1.74353622817321	3.55580390061802	0.595055139741088	NA	-1.5636042976582	-0.295601693300693	-0.978820066010532	-1.76775076374665	1.7498451957331	0.146017979323492	0.378079753227822	3.00679225749189	-2.10492524773087	NA	0.692663684736537	NA	-0.883638552807847	-2.79488575154803	-2.4768022749654	1.42219026117359	-2.25492797095927	-0.014373989183191	NA	NA	0.29765970819883	NA	-0.789912256390402	-1.26219889384207	2.19702226881025	-0.693059183068043	-0.778676792323458	1.86676409817876	NA	NA	-4.11822542693624	-1.59307797011005	0.391350615549186	NA	1.69735292392033	0.829729801561121	-0.493643995454061	-0.15461139354053	0.729542867964716	-0.334752943950528	-1.88240524488514	NA	1.15512481421716	0.246748302310262	0.792253464584786	-0.0858161143039054	0.872486690089276	-0.63640762601002	0.917321992818513	1.1818676392998	0.976457724636094	1.51380725602354	-2.02449900760494	-1.45306104335831	-1.55049717199026	NA	-1.66799541386927	-1.50504400637114	0.438662571091587	1.8715074300722	-2.10015083964244	-1.72938299084543	NA	-0.633046623929916	-0.0725117184378004	NA	-1.39918516390393	NA	NA	2.41688589929726	NA	-4.28054222087692	-1.15260494770476	-0.79839934302653	-1.60437172136979	-3.12564027053924	-2.88227696949612	-1.1194749582136	-1.01752879265306	0.125518440656968	-0.384602133258114	1.99080091943669	0.171559429686401	-1.03093986079791	NA	-0.795893338872559	NA	-0.877268291353525	-2.06625790342115	NA	1.41613603584057	NA	NA	NA	-0.937167015501647	-1.00785184219373	-2.45451901240538	1.02888270996498	0.130504125693232	1.8367448839661	0.27048014025061
"prt2713"	-0.735390900370581	-1.74750619116288	-1.11471786992881	1.06837953282509	NA	0.071758670716647	NA	3.53881699715561	-0.672434071262632	NA	0.856323138566619	0.936291672059801	1.51686174203232	-3.20527056250556	-5.164847234224	NA	1.23933333229381	-0.353305895448572	3.44765124837451	-3.91676916039411	1.14882343961399	NA	-2.17323128873051	1.90892553554009	NA	-2.31544205984055	-1.42607371269411	-0.70915981676942	NA	-0.190536895846554	-2.57301732863526	-1.97154134934382	-3.61374040494934	-0.796642088933326	NA	-2.1363679538954	0.819889763596216	2.69199922698101	0.0464113448852264	0.712413982094113	-2.09186686181789	-0.325253235195866	NA	1.90395125323667	4.91041458304957	-1.97832326492275	-0.151601333398406	0.616718600752243	-1.58808440188326	NA	2.0873146174191	-0.971115681883676	0.800339339009238	-1.36105262324837	-2.30406565428714	-1.41551317760533	-0.921899913451434	1.28466902924436	-2.95091487525435	-0.892431448121001	-0.944313676531927	-0.109860638449456	-1.73151170549689	-1.27973710691921	-4.45913739582132	-1.58738985186427	-1.1151325181324	NA	0.264736284959145	-0.443780416767489	-2.12169074868059	NA	-1.36785552450923	0.327956808356901	0.506150482791071	-0.867167336494301	-1.71260449846351	-1.81274434382173	NA	1.97363798672404	-2.56438750373158	-1.68662286399793	0.0946824841133391	1.17543883618168	-2.24442830652095	0.525238706341074	-2.53037890290497	-4.14578270159326	NA	NA	NA	-1.69438264257171	0.929807863770332	NA	-1.84646701083606	1.85162836342114	1.47776016850117	-0.131688701944215	0.982016392940508	1.67713783228006	-1.69985251427701	0.890296473472709	-2.38858544723668	-1.96400694903579	-0.721031800840877	2.45522097672304	0.937167208366475	-0.349569777778224	0.702834451693923	NA	-1.34716108809682	-1.26812383660088	NA	NA	-0.822083397902992	0.73592566730946	-2.9966830411845	2.49770441964868	-1.11184071675027	NA	NA	-1.41873523697916	NA	-0.698526265508229	NA	0.502340678338328	-1.70561747615211	0.449428128272359	0.357552647129076	0.968295258009082	-1.25466528577682	-0.810829304362688	NA	-2.44165172403218	0.379381504754017	-3.1830004261728	-1.56137224448011	1.93907397869961	-2.90908107599867	2.30037309312647
"prt2714"	-1.88915622733568	0.730640874729701	NA	-1.04725225295415	2.64766803388709	NA	0.763813325888676	1.25026715702874	-1.03182126861741	-1.54463309319964	0.913512711476861	-1.62925857436339	-0.399168640856544	NA	0.359635146809526	2.51976412489476	NA	0.11183663473495	-0.241057256389203	-0.0210359100957479	-0.102751712634593	-2.0742731654047	0.0417088856610134	0.797832516216439	NA	-1.62676915588955	NA	-2.7987630659654	NA	-0.481530752553497	-0.10453238712571	0.431455356309715	0.281242776067442	-2.16322401267168	-1.4746131362622	NA	NA	-1.19634951505427	-0.28690861318554	1.00134663612295	0.410888077966573	0.266577098502163	0.946944577751063	-2.00719981614724	NA	-0.211391995790286	0.844088753974951	-0.797795966333862	0.152566092707905	-2.13036010587122	-1.31564346348019	-0.0642392937592141	-0.273281226111191	-0.794543288509429	-0.745057361648034	1.78472096830066	-1.3213592932721	3.0361910187296	-0.788853355557153	0.476953944518896	-0.406208829278296	-1.98075729493134	-0.0621100716730579	1.53521915768172	-0.594899137340263	0.21990182839353	0.134412343115187	-0.0967229556327482	-1.19967547336871	NA	-1.2515257134701	0.522458508436187	NA	0.530481573974584	0.27260413434986	0.919859517274923	-2.49826148594595	-0.404416777325521	0.679369049956278	1.26475054890352	NA	0.670099587928182	1.70738404509357	1.67532048933337	1.27315837786245	2.40975525567146	NA	-1.78590833819988	-2.68436149837301	-1.41307197907306	NA	-0.18131280475194	-1.74689210923536	0.287021246053808	-1.96566224304936	0.104285177032769	-1.30287120028501	-1.46916882880754	-2.66012412887861	2.07804793436421	-1.10240347907197	-0.178211355224855	-0.440380534703399	-1.85098014738902	0.246229442357131	NA	-1.49156865437715	-0.0640892231066728	-2.50247145273198	1.23950798897518	1.79694717558279	2.63326535986895	-1.06913238067153	-2.17354431349054	NA	1.11588627662872	NA	0.55673833226547	2.18840309704806	0.102756661468315	2.24593160019849	0.278168007705129	-0.742439186454908	0.649168106411393	-1.26954522835131	3.80357410129997	0.177956160474065	-4.06486852203975	1.14448565792543	-1.39226446994624	2.58191315479444	-0.367126879942514	-0.273123817620799	0.618562687193809	-0.164123469258268	-1.75323682499986	1.00946878071007	2.86338219483288	0.585253737205659	2.03278915395462
"prt2715"	NA	4.63416680941831	2.57374817825412	2.0858859816867	0.700467771551436	-2.39530657996449	2.75501330544449	1.23386815947727	1.53490329447036	1.31345441410275	-0.140437141877163	0.96139805447657	0.963550004286011	NA	1.1821205904733	3.7238618803068	0.507475787171111	NA	-1.05148302177515	-0.11235726851445	NA	1.41457254088707	0.114844282562529	NA	1.78210789910995	1.66087597852464	3.6524476254799	NA	3.88507633920388	0.606641491453798	NA	0.368541780827653	-0.558692432202574	1.98447470637075	1.88905816189408	-0.456525864386138	3.36850177970506	4.71104426690721	0.534353715855545	-0.964647808881428	2.56681009587368	1.80137490333037	0.163218850877165	NA	3.97445084759186	4.90750928321512	-2.14125337357076	2.93435425995735	NA	-0.272585804808958	NA	NA	2.96787981477614	NA	1.79412065457511	-0.714878914063225	2.60380711398347	3.59205993584006	0.850044560879629	-0.101714485879369	-0.428950122645582	1.17556804397085	1.18039029115863	1.62871514879476	3.38874219261379	-1.02315992456484	2.12288661829514	1.53640750240262	4.85586430510828	-1.89465857215753	0.242229336993986	2.3796065683016	NA	-1.45392878122287	-0.574873265432078	2.65316483248168	NA	-0.191755510960724	4.51562422804521	NA	-0.0268011482262144	4.93658966191728	NA	0.536042550258259	0.553171019159051	4.16849615027576	4.19702144990712	1.68706072904658	-0.203179645919043	5.53704302502236	NA	3.30706427432687	4.68472622613723	4.71336644813529	2.52321563452558	0.655294674834989	NA	1.95276818146906	5.35007364785115	-0.31267972064541	0.589016556948601	-0.578773392372872	NA	NA	2.35443772336812	0.690204877504512	NA	4.36530700511767	2.96882889992015	0.810056250912532	2.66600341338774	7.45702187687627	NA	-0.314812786701747	NA	0.693590271230877	3.17864423465643	5.06149293579429	2.71041901092683	0.473641359825433	5.76449404866204	0.228500439260607	0.346656233232571	-0.689484338319291	3.24725347749017	1.57637325617026	2.67828527288674	NA	4.0036698448275	NA	3.19187196271464	NA	1.71603182385409	-0.483471532293331	0.476026493412297	4.03052126130208	1.61459344964255	-0.737018337510314	5.04888248673984	2.38953712304275
"prt2716"	0.675216067096506	3.98032584759629	2.05326608290794	-0.392405091076568	2.09103813040232	NA	0.95466100290074	0.364814693673148	1.32553512571604	1.5876377593079	1.54944118843796	2.53311360665191	0.456942539787745	1.04477216586844	NA	1.67509198841609	0.80257759255719	0.860674566582884	2.57829612751963	1.7780781428708	0.947476769603626	0.88272954211073	-0.168624712603902	1.14431866411737	3.87390106519152	1.0540645401969	1.41406502844079	1.04700810161604	1.54486372672435	NA	2.84194570121257	0.337973488532285	NA	2.94482618630856	2.72660757647977	0.269803585418123	-0.186313829751544	2.60403822437568	2.04269095710714	2.14691352118464	0.641281321066957	2.60122257366251	1.77172067754288	2.51914675311052	-0.370279373463708	NA	1.0041096621327	1.57663064596474	1.1368049500381	0.104825682400966	0.416556077086109	3.20251059055299	1.87122756649472	1.20928686552717	1.95379263562084	1.15956390215959	NA	1.01246108899335	2.22976404959676	4.04873959067271	NA	2.39734996628089	2.73522942418531	0.525908420472869	NA	3.33097336697874	1.91783354263447	2.42725503252008	2.00184039342921	NA	0.778289986844026	3.60561954166138	1.91076467549965	2.42876751981845	NA	1.21627667535745	1.75695973143071	1.93423669511465	-0.198422970310429	1.80144549668593	2.03676320436797	0.680505786136602	0.415257281998324	2.03850815264643	1.92643808391363	0.0612305763616552	-1.59734654811141	1.45039267696552	2.73564334846922	-0.586560050513517	-0.831222694322493	2.05672992100263	0.531222499993855	1.09237767345557	NA	NA	0.403213401423986	0.171085219647477	1.94078838137313	1.27341798341892	1.57607030554273	-0.70774649548231	0.286018197587221	NA	1.24921832453548	NA	0.404734622867575	2.36596084882438	0.813882404703431	0.586760271360988	NA	1.18561187679886	-1.86440439521831	0.229878322147649	0.648017481218552	1.67634663545892	NA	-1.5886102256902	1.11394990807498	0.235813657299884	1.08443036772186	NA	1.43183318034992	1.76394122766457	NA	1.60452367527343	1.52628835952049	1.45851968418603	3.13486212242353	1.37385580246978	0.646442695755437	0.474433750006803	1.98420847728387	1.50196914519236	0.390061094516212	2.3284071487177	3.29212548281118	2.94993245043032	3.02950972609727	-0.185463252365506
"prt2717"	2.62699996389779	-0.478158915531543	0.989897215800084	2.48592594778028	1.98531936062555	1.9956636238408	NA	-0.523414911756605	NA	-1.9525494680706	-0.086430353344337	-0.778003805125162	0.608494391791977	3.73858311953421	NA	NA	-0.837493092659541	-0.434137020515892	-0.679006871038988	-0.269019953099101	NA	NA	1.82447408822561	-0.320377946905618	-1.41662622645549	0.827212134406226	0.335555938736941	-0.325090633957788	0.00913439995490309	0.294388074993512	0.617962880933043	-1.07764057205199	0.779558850081598	-1.4155482550073	3.698468491467	0.374766681415103	1.31802072009378	-0.640209524901136	1.34612445298292	1.39989553485512	-0.631376078465356	1.3833176175094	-1.1496712461075	1.08912648901793	NA	0.688189419592234	-0.913615888467886	0.00508575911358444	0.284109366838366	0.661682657544206	-0.94605371898264	NA	2.354927453733	0.438771339699352	-0.507706943131369	2.78275472574626	-0.368536271715402	1.53829654349183	NA	NA	NA	1.0818252914179	-1.07447556488362	0.0957060593131964	-1.13129161927389	-0.0745555868912144	-0.679535086718807	-0.079915740968251	NA	-0.786264967185002	-0.160919021330606	1.23918653715794	1.17009529650039	NA	1.02882280789613	0.778720856925861	2.85989430759859	-0.398126926799761	NA	-1.47521819807252	-1.47998855214105	1.28490666049099	0.171622734029283	-0.228862896448732	0.921671829722672	NA	-2.2678817591982	0.826378210198812	-1.51478461359436	1.56428516173389	-3.41453925717921	-1.37715551269973	-0.136347609870634	-1.81671604324505	NA	NA	0.104115538599122	0.67288897372784	-2.95733652053624	-2.40191002822028	NA	-0.0753658878996283	0.247066359910765	-0.496033923958077	-0.838900979064983	-0.088287477655556	0.241550097122026	-0.183188935706215	1.83562171388454	0.871854991014787	0.499356108094563	-1.5652106255271	NA	-0.361114286294083	NA	0.492923820228688	-0.552500829836181	-1.3629015639136	1.22336442272334	1.47283128700486	-1.89925799281776	2.58202697209294	-0.209126802232984	-0.726166719341164	-1.23036492332225	-0.842605454214621	0.39797762202804	NA	-1.93910612695235	-0.880030576467474	2.704461773211	1.20227418148826	0.450229803033388	-0.198183387354664	1.25662381144255	0.262472719395522	NA	0.920866011341718	-0.441829349051205	-0.10526219718702
"prt2718"	NA	NA	-3.29792299419616	-4.09248049421732	-0.00763151468552938	0.692774499182813	-1.37779808534735	NA	-2.96974609106404	-2.25961079097438	0.940461622997314	0.933537984597937	NA	-3.88999176328264	-2.40901773154693	NA	-0.0740601356224015	1.9851161062944	-4.19351753973567	-3.10084914276755	NA	-4.62061297567609	NA	-1.43883146216143	-0.0694828855674752	-1.86360523057679	-1.64008706343787	-1.00453219646256	-3.52936747541286	NA	-0.637046272214448	-0.0061436905401952	NA	-0.0449092403689622	-0.72210865616938	-3.31161901753164	2.08415289014414	-5.52424247925834	0.326583624190441	-4.93036093443377	3.14259757658652	-1.4357685537151	-1.97188142122674	0.804842504572916	-1.89466809357007	-1.00684961139892	-0.39056044452828	-2.24967066944242	-0.487524349222041	-2.71542165561468	-2.24110130787354	0.00072887569152924	-4.13972711121046	NA	NA	-2.27753080180684	-1.70806191390745	NA	1.96174100008628	1.13563423621972	NA	NA	-4.39861082425701	-2.8937127960751	NA	2.3093527374831	NA	-5.67403644724462	2.23694813373905	-1.01685685316803	-2.83109306849645	-0.675696076603548	-0.237138284773451	-0.00504118572537715	-1.78442715428359	-2.24820901120616	0.681026467568271	0.378248835691408	NA	0.818156579222875	-3.63442445948448	2.40476508189809	-1.77131098628502	-0.754755813590106	0.649699956327627	NA	-4.63164424165225	-1.93342418042427	-4.528726542155	0.244859196070765	-1.68126890550955	0.194440706544064	-0.760803599453401	-1.51213844860547	NA	-0.281101600088903	0.908678968614881	-1.8054361109056	NA	-1.93644061531994	1.50898957947033	-0.57366060154704	-6.37936390422579	1.36838541955127	1.07651366171352	-4.12138383018325	NA	1.03270150421842	-1.00312373498301	NA	-3.94688875853269	NA	-1.72784892144458	NA	-0.518919025878656	1.69691744937536	1.45902354019157	NA	-0.990905709019981	-0.648783333695804	-3.8855992684667	-1.81735063347932	0.647889729980081	-0.326969133239444	-1.5317875948213	-0.889506790984454	NA	-1.57049328591908	-2.33972071337469	-2.48921304078292	2.68005957231095	2.53072588233614	-1.11701617030694	-1.16779528385604	-2.27047943421686	1.00152022413538	0.674018525150363	-0.235661537688868	-0.273681515106293	-2.72283480888355
